date,id,name,odd
2022-03-29T19:26:03.544884,1416471815,Fidesz-KDNP,1.34
2022-03-29T19:26:03.544884,1416471816,EM,2.94
2022-03-29T20:13:14.792442,1416471815,Fidesz-KDNP,1.27
2022-03-29T20:13:14.792442,1416471816,EM,3.34
2022-03-30T04:17:45.948414,1416471815,Fidesz-KDNP,1.28
2022-03-30T04:17:45.948414,1416471816,EM,3.27
2022-03-30T16:18:09.354970,1416471815,Fidesz-KDNP,1.19
2022-03-30T16:18:09.354970,1416471816,EM,4.05
2022-03-31T04:17:50.502049,1416471815,Fidesz-KDNP,1.19
2022-03-31T04:17:50.502049,1416471816,EM,4.05
2022-03-31T16:19:50.270692,1416471815,Fidesz-KDNP,1.19
2022-03-31T16:19:50.270692,1416471816,EM,4.05
2022-04-01T04:20:21.949853,1416471815,Fidesz-KDNP,1.19
2022-04-01T04:20:21.949853,1416471816,EM,4.05
