id,name,odd,date
1557146078,Babiš Andrej,1.4,2022-12-11T16:04:36.610639
1557146079,Nerudová Danuše,2.68,2022-12-11T16:04:36.610639
1557146078,Babiš Andrej,1.4,2022-12-12T04:04:49.469991
1557146079,Nerudová Danuše,2.68,2022-12-12T04:04:49.469991
1557146078,Babiš Andrej,1.4,2022-12-12T16:05:09.774627
1557146079,Nerudová Danuše,2.68,2022-12-12T16:05:09.774627
1557146078,Babiš Andrej,1.4,2022-12-13T04:04:37.109291
1557146079,Nerudová Danuše,2.68,2022-12-13T04:04:37.109291
1557146078,Babiš Andrej,1.4,2022-12-14T04:04:29.459938
1557146079,Nerudová Danuše,2.68,2022-12-14T04:04:29.459938
1557146078,Babiš Andrej,1.4,2022-12-15T04:04:30.138069
1557146079,Nerudová Danuše,2.68,2022-12-15T04:04:30.138069
1557146078,Babiš Andrej,1.4,2022-12-16T16:04:29.593903
1557146079,Nerudová Danuše,2.68,2022-12-16T16:04:29.593903
1557146078,Babiš Andrej,1.4,2022-12-17T16:04:21.772427
1557146079,Nerudová Danuše,2.68,2022-12-17T16:04:21.772427
1557146078,Babiš Andrej,1.45,2022-12-18T04:05:52.441107
1557146079,Nerudová Danuše,2.52,2022-12-18T04:05:52.441107
1557146078,Babiš Andrej,1.45,2022-12-18T16:05:30.134327
1557146079,Nerudová Danuše,2.52,2022-12-18T16:05:30.134327
1557146078,Babiš Andrej,1.5,2022-12-19T04:05:28.517339
1557146079,Nerudová Danuše,2.38,2022-12-19T04:05:28.517339
1557146078,Babiš Andrej,1.4,2022-12-20T16:04:49.807656
1557146079,Nerudová Danuše,2.68,2022-12-20T16:04:49.807656
1557146078,Babiš Andrej,1.4,2022-12-21T04:04:43.174210
1557146079,Nerudová Danuše,2.68,2022-12-21T04:04:43.174210
1557146078,Babiš Andrej,1.32,2022-12-21T16:04:43.416264
1557146079,Nerudová Danuše,3.04,2022-12-21T16:04:43.416264
1557146078,Babiš Andrej,1.32,2022-12-22T04:04:25.867827
1557146079,Nerudová Danuše,3.04,2022-12-22T04:04:25.867827
1557146078,Babiš Andrej,1.32,2022-12-22T16:04:31.201473
1557146079,Nerudová Danuše,3.04,2022-12-22T16:04:31.201473
1557146078,Babiš Andrej,1.32,2022-12-23T16:04:31.215810
1557146079,Nerudová Danuše,3.04,2022-12-23T16:04:31.215810
1557146078,Babiš Andrej,1.32,2022-12-24T16:04:42.492916
1557146079,Nerudová Danuše,3.04,2022-12-24T16:04:42.492916
1557146078,Babiš Andrej,1.32,2022-12-25T04:04:23.686167
