date,id,name,odd
2022-03-29T19:26:03.544884,1376306184,Ano,1.08
2022-03-29T19:26:03.544884,1376306183,Ne,6.21
2022-03-29T20:13:14.792442,1376306184,Ano,1.08
2022-03-29T20:13:14.792442,1376306183,Ne,6.21
2022-03-30T04:17:45.948414,1376306184,Ano,1.08
2022-03-30T04:17:45.948414,1376306183,Ne,6.21
2022-03-30T16:18:09.354970,1376306184,Ano,1.08
2022-03-30T16:18:09.354970,1376306183,Ne,6.21
2022-03-31T04:17:50.502049,1376306184,Ano,1.08
2022-03-31T04:17:50.502049,1376306183,Ne,6.21
2022-03-31T16:19:50.270692,1376306184,Ano,1.08
2022-03-31T16:19:50.270692,1376306183,Ne,6.21
2022-04-01T04:20:21.949853,1376306184,Ano,1.08
2022-04-01T04:20:21.949853,1376306183,Ne,6.21
2022-04-01T16:21:18.148087,1376306184,Ano,1.08
2022-04-01T16:21:18.148087,1376306183,Ne,6.21
2022-04-02T04:17:44.497240,1376306184,Ano,1.08
2022-04-02T04:17:44.497240,1376306183,Ne,6.21
2022-04-02T16:18:36.749067,1376306184,Ano,1.08
2022-04-02T16:18:36.749067,1376306183,Ne,6.21
2022-04-03T04:17:49.105734,1376306184,Ano,1.08
2022-04-03T04:17:49.105734,1376306183,Ne,6.21
2022-04-03T16:18:41.231190,1376306184,Ano,1.08
2022-04-03T16:18:41.231190,1376306183,Ne,6.21
2022-04-04T04:17:48.524722,1376306184,Ano,1.08
2022-04-04T04:17:48.524722,1376306183,Ne,6.21
2022-04-04T16:21:05.236819,1376306184,Ano,1.08
2022-04-04T16:21:05.236819,1376306183,Ne,6.21
2022-04-05T04:17:46.139202,1376306184,Ano,1.08
2022-04-05T04:17:46.139202,1376306183,Ne,6.21
2022-04-05T16:20:19.082040,1376306184,Ano,1.08
2022-04-05T16:20:19.082040,1376306183,Ne,6.21
2022-04-06T04:17:42.329939,1376306184,Ano,1.08
2022-04-06T04:17:42.329939,1376306183,Ne,6.21
2022-04-06T16:19:47.075230,1376306184,Ano,1.08
2022-04-06T16:19:47.075230,1376306183,Ne,6.21
2022-04-07T04:18:08.318352,1376306184,Ano,1.08
2022-04-07T04:18:08.318352,1376306183,Ne,6.21
2022-04-07T16:19:47.483015,1376306184,Ano,1.08
2022-04-07T16:19:47.483015,1376306183,Ne,6.21
2022-04-08T04:17:51.157783,1376306184,Ano,1.08
2022-04-08T04:17:51.157783,1376306183,Ne,6.21
2022-04-08T16:20:21.082156,1376306184,Ano,1.08
2022-04-08T16:20:21.082156,1376306183,Ne,6.21
2022-04-09T04:18:03.807991,1376306184,Ano,1.08
2022-04-09T04:18:03.807991,1376306183,Ne,6.21
2022-04-09T16:18:58.641955,1376306184,Ano,1.08
2022-04-09T16:18:58.641955,1376306183,Ne,6.21
2022-04-10T04:17:29.799335,1376306184,Ano,1.08
2022-04-10T04:17:29.799335,1376306183,Ne,6.21
2022-04-10T16:18:50.154975,1376306184,Ano,1.08
2022-04-10T16:18:50.154975,1376306183,Ne,6.21
2022-04-11T04:18:57.392350,1376306184,Ano,1.08
2022-04-11T04:18:57.392350,1376306183,Ne,6.21
2022-04-11T16:20:57.082507,1376306184,Ano,1.08
2022-04-11T16:20:57.082507,1376306183,Ne,6.21
2022-04-12T04:17:42.618392,1376306184,Ano,1.08
2022-04-12T04:17:42.618392,1376306183,Ne,6.21
