id,name,odd,date
1436190981,Méně než 38555.5,1.84,2022-05-08T04:20:31.472712
1436190982,38555.5 a více,1.84,2022-05-08T04:20:31.472712
1436190981,Méně než 38555.5,1.84,2022-05-08T16:19:43.810873
1436190982,38555.5 a více,1.84,2022-05-08T16:19:43.810873
1436190981,Méně než 38555.5,1.84,2022-05-09T04:28:09.053209
1436190982,38555.5 a více,1.84,2022-05-09T04:28:09.053209
1436190981,Méně než 38555.5,1.45,2022-05-09T16:23:47.797979
1436190982,38555.5 a více,2.52,2022-05-09T16:23:47.797979
1436190981,Méně než 38555.5,1.45,2022-05-09T16:37:45.402224
1436190982,38555.5 a více,2.52,2022-05-09T16:37:45.402224
1436190981,Méně než 38555.5,1.4,2022-05-10T04:19:04.948711
1436190982,38555.5 a více,2.68,2022-05-10T04:19:04.948711
