id,name,odd,date
1574780022,Bašta Jaroslav,1.5,2023-01-06T16:04:29.121451
1574780021,Hilšer Marek,2.38,2023-01-06T16:04:29.121451
1574780022,Bašta Jaroslav,1.5,2023-01-07T04:04:26.551118
1574780021,Hilšer Marek,2.38,2023-01-07T04:04:26.551118
1574780022,Bašta Jaroslav,1.35,2023-01-08T04:04:51.040295
1574780021,Hilšer Marek,2.89,2023-01-08T04:04:51.040295
1574780022,Bašta Jaroslav,1.17,2023-01-09T11:05:40.894332
1574780021,Hilšer Marek,4.31,2023-01-09T11:05:40.894332
1574780022,Bašta Jaroslav,1.17,2023-01-09T12:08:55.122394
1574780021,Hilšer Marek,4.31,2023-01-09T12:08:55.122394
1574780022,Bašta Jaroslav,1.17,2023-01-09T16:09:50.565853
1574780021,Hilšer Marek,4.31,2023-01-09T16:09:50.565853
1574780022,Bašta Jaroslav,1.17,2023-01-09T19:07:39.877953
1574780021,Hilšer Marek,4.31,2023-01-09T19:07:39.877953
1574780022,Bašta Jaroslav,1.17,2023-01-09T22:07:53.992110
1574780021,Hilšer Marek,4.31,2023-01-09T22:07:53.992110
1574780022,Bašta Jaroslav,1.1,2023-01-10T22:07:54.129554
1574780021,Hilšer Marek,5.62,2023-01-10T22:07:54.129554
1574780022,Bašta Jaroslav,1.1,2023-01-11T01:37:13.274990
1574780021,Hilšer Marek,5.62,2023-01-11T01:37:13.274990
1574780022,Bašta Jaroslav,1.1,2023-01-11T09:08:06.034053
1574780021,Hilšer Marek,5.62,2023-01-11T09:08:06.034053
1574780022,Bašta Jaroslav,1.1,2023-01-11T12:08:59.596378
1574780021,Hilšer Marek,5.62,2023-01-11T12:08:59.596378
1574780022,Bašta Jaroslav,1.05,2023-01-11T19:07:39.154045
1574780021,Hilšer Marek,7.43,2023-01-11T19:07:39.154045
1574780022,Bašta Jaroslav,1.04,2023-01-12T12:09:35.819976
1574780021,Hilšer Marek,7.97,2023-01-12T12:09:35.819976
1574780022,Bašta Jaroslav,1.04,2023-01-12T16:12:08.938034
1574780021,Hilšer Marek,7.97,2023-01-12T16:12:08.938034
1574780022,Bašta Jaroslav,1.04,2023-01-12T22:07:46.929347
1574780021,Hilšer Marek,7.97,2023-01-12T22:07:46.929347
1574780022,Bašta Jaroslav,1.04,2023-01-13T01:35:11.910110
1574780021,Hilšer Marek,7.97,2023-01-13T01:35:11.910110
