id,name,odd,date
1526313680,Méně než 24.55,1.78,2022-11-04T00:07:05.443613
1526313681,24.55 a více,1.9,2022-11-04T00:07:05.443613
1526313680,Méně než 24.55,1.78,2022-11-04T04:19:36.695636
1526313681,24.55 a více,1.9,2022-11-04T04:19:36.695636
1526313680,Méně než 24.55,1.78,2022-11-04T16:05:16.483858
1526313681,24.55 a více,1.9,2022-11-04T16:05:16.483858
1526313680,Méně než 24.55,1.7,2022-11-05T04:09:58.075026
1526313681,24.55 a více,2.01,2022-11-05T04:09:58.075026
1526313680,Méně než 24.55,1.7,2022-11-05T16:04:56.657183
1526313681,24.55 a více,2.01,2022-11-05T16:04:56.657183
1526313680,Méně než 24.55,1.7,2022-11-06T04:10:13.019747
1526313681,24.55 a více,2.01,2022-11-06T04:10:13.019747
1526313680,Méně než 24.55,1.7,2022-11-06T16:04:48.969583
1526313681,24.55 a více,2.01,2022-11-06T16:04:48.969583
1526313680,Méně než 24.55,1.7,2022-11-07T04:18:30.240040
1526313681,24.55 a více,2.01,2022-11-07T04:18:30.240040
1526313680,Méně než 24.55,1.5,2022-11-07T16:05:10.348165
1526313681,24.55 a více,2.38,2022-11-07T16:05:10.348165
1526313680,Méně než 24.55,1.5,2022-11-08T04:18:09.219791
1526313681,24.55 a více,2.38,2022-11-08T04:18:09.219791
1526313680,Méně než 24.55,1.5,2022-11-08T16:05:54.768596
1526313681,24.55 a více,2.38,2022-11-08T16:05:54.768596
1526313680,Méně než 24.55,1.5,2022-11-09T04:21:13.645511
1526313681,24.55 a více,2.38,2022-11-09T04:21:13.645511
1526313680,Méně než 24.55,1.5,2022-11-09T16:05:31.498093
1526313681,24.55 a více,2.38,2022-11-09T16:05:31.498093
1526313680,Méně než 24.55,1.5,2022-11-10T04:17:31.957083
1526313681,24.55 a více,2.38,2022-11-10T04:17:31.957083
1526313680,Méně než 24.55,1.5,2022-11-10T16:05:05.252847
1526313681,24.55 a více,2.38,2022-11-10T16:05:05.252847
1526313680,Méně než 24.55,1.5,2022-11-11T04:14:13.999627
1526313681,24.55 a více,2.38,2022-11-11T04:14:13.999627
1526313680,Méně než 24.55,1.5,2022-11-11T16:04:52.558527
1526313681,24.55 a více,2.38,2022-11-11T16:04:52.558527
1526313680,Méně než 24.55,1.5,2022-11-12T04:11:38.692672
1526313681,24.55 a více,2.38,2022-11-12T04:11:38.692672
1526313680,Méně než 24.55,1.5,2022-11-12T16:05:02.948676
1526313681,24.55 a více,2.38,2022-11-12T16:05:02.948676
1526313680,Méně než 24.55,1.5,2022-11-13T04:13:09.568919
1526313681,24.55 a více,2.38,2022-11-13T04:13:09.568919
1526313680,Méně než 24.55,1.5,2022-11-13T16:04:36.142492
1526313681,24.55 a více,2.38,2022-11-13T16:04:36.142492
1526313680,Méně než 24.55,1.5,2022-11-14T04:16:47.145549
1526313681,24.55 a více,2.38,2022-11-14T04:16:47.145549
1526313680,Méně než 24.55,1.5,2022-11-14T16:04:55.375261
1526313681,24.55 a více,2.38,2022-11-14T16:04:55.375261
1526313680,Méně než 24.55,1.5,2022-11-15T04:07:34.140206
1526313681,24.55 a více,2.38,2022-11-15T04:07:34.140206
1526313680,Méně než 24.55,1.5,2022-11-15T16:05:16.286871
1526313681,24.55 a více,2.38,2022-11-15T16:05:16.286871
1526313680,Méně než 24.55,1.5,2022-11-16T04:08:17.869851
1526313681,24.55 a více,2.38,2022-11-16T04:08:17.869851
1526313680,Méně než 24.55,1.5,2022-11-16T16:04:55.321025
1526313681,24.55 a více,2.38,2022-11-16T16:04:55.321025
