id,name,odd,date
1433726086,Ano,5.5,2022-05-02T16:23:44.322131
1433726087,Ne,1.1,2022-05-02T16:23:44.322131
1433726086,Ano,5.8,2022-05-03T04:29:12.818900
1433726087,Ne,1.09,2022-05-03T04:29:12.818900
1433726086,Ano,6.1,2022-05-03T16:23:12.442206
1433726087,Ne,1.08,2022-05-03T16:23:12.442206
1433726086,Ano,6.1,2022-05-04T04:28:13.243892
1433726087,Ne,1.08,2022-05-04T04:28:13.243892
1433726086,Ano,5.5,2022-05-04T16:23:10.694699
1433726087,Ne,1.1,2022-05-04T16:23:10.694699
1433726086,Ano,5.5,2022-05-05T04:31:25.701907
1433726087,Ne,1.1,2022-05-05T04:31:25.701907
1433726086,Ano,4.9,2022-05-05T16:20:50.998649
1433726087,Ne,1.13,2022-05-05T16:20:50.998649
1433726086,Ano,4.9,2022-05-06T04:19:12.378808
1433726087,Ne,1.13,2022-05-06T04:19:12.378808
1433726086,Ano,4.9,2022-05-06T16:22:26.806505
1433726087,Ne,1.13,2022-05-06T16:22:26.806505
1433726086,Ano,4.9,2022-05-07T04:18:03.960504
1433726087,Ne,1.13,2022-05-07T04:18:03.960504
