id,name,odd,date
1518100817,Hattas Marek,2.15,2022-10-22T16:25:06.064437
1518100814,Kršiak Igor,2.4,2022-10-22T16:25:06.064437
1518100818,Obertáš Pavol,5.0,2022-10-22T16:25:06.064437
1518100815,Štefek Štefan,6.0,2022-10-22T16:25:06.064437
1518100816,Blaško Erik,1000.0,2022-10-22T16:25:06.064437
1518100819,Solčanský Dalimír,1000.0,2022-10-22T16:25:06.064437
1518100817,Hattas Marek,2.15,2022-10-23T05:06:15.754767
1518100814,Kršiak Igor,2.4,2022-10-23T05:06:15.754767
1518100818,Obertáš Pavol,5.0,2022-10-23T05:06:15.754767
1518100815,Štefek Štefan,6.0,2022-10-23T05:06:15.754767
1518100816,Blaško Erik,1000.0,2022-10-23T05:06:15.754767
1518100819,Solčanský Dalimír,1000.0,2022-10-23T05:06:15.754767
1518100817,Hattas Marek,2.1,2022-10-23T16:24:48.399273
1518100814,Kršiak Igor,2.45,2022-10-23T16:24:48.399273
1518100818,Obertáš Pavol,5.0,2022-10-23T16:24:48.399273
1518100815,Štefek Štefan,6.0,2022-10-23T16:24:48.399273
1518100816,Blaško Erik,1000.0,2022-10-23T16:24:48.399273
1518100819,Solčanský Dalimír,1000.0,2022-10-23T16:24:48.399273
