id,name,odd,date
1485508199,Méně než 20876.5,1.84,2022-08-31T16:21:30.607110
1485508198,20876.5 a více,1.84,2022-08-31T16:21:30.607110
1485508199,Méně než 20876.5,1.84,2022-09-01T05:12:58.051814
1485508198,20876.5 a více,1.84,2022-09-01T05:12:58.051814
1485508199,Méně než 20876.5,1.84,2022-09-01T16:21:15.209360
1485508198,20876.5 a více,1.84,2022-09-01T16:21:15.209360
1485508199,Méně než 20876.5,1.84,2022-09-02T05:25:21.221696
1485508198,20876.5 a více,1.84,2022-09-02T05:25:21.221696
1485508199,Méně než 20876.5,1.84,2022-09-02T16:20:50.486665
1485508198,20876.5 a více,1.84,2022-09-02T16:20:50.486665
1485508199,Méně než 20876.5,1.84,2022-09-03T04:57:22.254365
1485508198,20876.5 a více,1.84,2022-09-03T04:57:22.254365
1485508199,Méně než 20876.5,1.84,2022-09-03T16:19:42.318595
1485508198,20876.5 a více,1.84,2022-09-03T16:19:42.318595
1485508199,Méně než 20876.5,1.84,2022-09-04T05:01:09.573159
1485508198,20876.5 a více,1.84,2022-09-04T05:01:09.573159
1485508199,Méně než 20876.5,1.84,2022-09-04T16:20:01.044614
1485508198,20876.5 a více,1.84,2022-09-04T16:20:01.044614
1485508199,Méně než 20876.5,1.84,2022-09-05T05:24:17.863337
1485508198,20876.5 a více,1.84,2022-09-05T05:24:17.863337
1485508199,Méně než 20876.5,1.84,2022-09-05T16:20:55.046966
1485508198,20876.5 a více,1.84,2022-09-05T16:20:55.046966
1485508199,Méně než 20876.5,1.84,2022-09-06T05:31:36.606829
1485508198,20876.5 a více,1.84,2022-09-06T05:31:36.606829
1485508199,Méně než 20876.5,1.84,2022-09-06T16:22:11.176364
1485508198,20876.5 a více,1.84,2022-09-06T16:22:11.176364
1485508199,Méně než 20876.5,1.84,2022-09-07T05:35:14.207212
1485508198,20876.5 a více,1.84,2022-09-07T05:35:14.207212
1485508199,Méně než 20876.5,1.75,2022-09-07T16:21:14.489461
1485508198,20876.5 a více,1.94,2022-09-07T16:21:14.489461
1485508199,Méně než 20876.5,1.75,2022-09-08T05:20:33.440307
1485508198,20876.5 a více,1.94,2022-09-08T05:20:33.440307
1485508199,Méně než 20876.5,1.75,2022-09-08T16:22:21.795123
1485508198,20876.5 a více,1.94,2022-09-08T16:22:21.795123
1485508199,Méně než 20876.5,1.75,2022-09-09T05:12:00.444554
1485508198,20876.5 a více,1.94,2022-09-09T05:12:00.444554
1485508199,Méně než 20876.5,1.84,2022-09-09T16:22:12.654863
1485508198,20876.5 a více,1.84,2022-09-09T16:22:12.654863
1485508199,Méně než 20876.5,2.01,2022-09-10T05:12:23.241290
1485508198,20876.5 a více,1.7,2022-09-10T05:12:23.241290
1485508199,Méně než 20876.5,2.01,2022-09-10T16:21:22.493142
1485508198,20876.5 a více,1.7,2022-09-10T16:21:22.493142
1485508199,Méně než 20876.5,2.01,2022-09-11T05:02:56.962997
1485508198,20876.5 a více,1.7,2022-09-11T05:02:56.962997
1485508199,Méně než 20876.5,2.01,2022-09-11T16:21:21.610287
1485508198,20876.5 a více,1.7,2022-09-11T16:21:21.610287
1485508199,Méně než 20876.5,2.01,2022-09-12T05:30:05.638951
1485508198,20876.5 a více,1.7,2022-09-12T05:30:05.638951
1485508199,Méně než 20876.5,2.01,2022-09-12T16:25:56.400288
1485508198,20876.5 a více,1.7,2022-09-12T16:25:56.400288
1485508199,Méně než 20876.5,2.38,2022-09-13T05:27:48.115357
1485508198,20876.5 a více,1.5,2022-09-13T05:27:48.115357
1485508199,Méně než 20876.5,2.08,2022-09-13T16:22:13.314029
1485508198,20876.5 a více,1.65,2022-09-13T16:22:13.314029
