id,name,odd,date
1456920478,Méně než 114.5,1.84,2022-06-28T16:21:47.401676
1456920479,114.5 a více,1.84,2022-06-28T16:21:47.401676
1456920478,Méně než 114.5,1.84,2022-06-29T04:43:22.088119
1456920479,114.5 a více,1.84,2022-06-29T04:43:22.088119
1456920478,Méně než 114.5,1.84,2022-06-29T16:40:25.338195
1456920479,114.5 a více,1.84,2022-06-29T16:40:25.338195
1456920478,Méně než 114.5,1.84,2022-06-30T04:35:28.901488
1456920479,114.5 a více,1.84,2022-06-30T04:35:28.901488
1456920478,Méně než 114.5,1.84,2022-06-30T16:22:14.729424
1456920479,114.5 a více,1.84,2022-06-30T16:22:14.729424
1456920478,Méně než 114.5,1.84,2022-07-01T04:53:44.404874
1456920479,114.5 a více,1.84,2022-07-01T04:53:44.404874
1456920478,Méně než 114.5,1.84,2022-07-01T16:23:16.366569
1456920479,114.5 a více,1.84,2022-07-01T16:23:16.366569
1456920478,Méně než 114.5,1.6,2022-07-02T04:33:21.994195
1456920479,114.5 a více,2.16,2022-07-02T04:33:21.994195
1456920478,Méně než 114.5,1.6,2022-07-02T16:20:54.231232
1456920479,114.5 a více,2.16,2022-07-02T16:20:54.231232
