date,id,name,odd
2022-04-01T16:21:18.148087,1404211257,Cibulková Dominika,50.0
2022-04-01T16:21:18.148087,1404211256,Kovačič Michal,130.0
2022-04-02T04:17:44.497240,1404211262,Koleník Ján,1.22
2022-04-02T04:17:44.497240,1404211255,Mórová Diana,4.0
2022-04-02T04:17:44.497240,1404211254,Svarinská Kristína,6.5
2022-04-02T04:17:44.497240,1404211261,Bardy Adam,7.0
2022-04-02T04:17:44.497240,1404211260,Kubovčíková Šebová Zuzana,15.0
2022-04-02T04:17:44.497240,1404211259,Végh Attila,17.0
2022-04-02T04:17:44.497240,1404211257,Cibulková Dominika,50.0
2022-04-02T04:17:44.497240,1404211256,Kovačič Michal,130.0
2022-04-02T16:18:36.749067,1404211262,Koleník Ján,1.22
2022-04-02T16:18:36.749067,1404211255,Mórová Diana,4.0
2022-04-02T16:18:36.749067,1404211254,Svarinská Kristína,6.5
2022-04-02T16:18:36.749067,1404211261,Bardy Adam,7.0
2022-04-02T16:18:36.749067,1404211260,Kubovčíková Šebová Zuzana,15.0
2022-04-02T16:18:36.749067,1404211259,Végh Attila,17.0
2022-04-02T16:18:36.749067,1404211257,Cibulková Dominika,50.0
2022-04-02T16:18:36.749067,1404211256,Kovačič Michal,130.0
2022-04-03T04:17:49.105734,1404211262,Koleník Ján,1.22
2022-04-03T04:17:49.105734,1404211255,Mórová Diana,4.0
2022-04-03T04:17:49.105734,1404211254,Svarinská Kristína,6.5
2022-04-03T04:17:49.105734,1404211261,Bardy Adam,7.0
2022-04-03T04:17:49.105734,1404211260,Kubovčíková Šebová Zuzana,15.0
2022-04-03T04:17:49.105734,1404211259,Végh Attila,17.0
2022-04-03T04:17:49.105734,1404211257,Cibulková Dominika,50.0
2022-04-03T04:17:49.105734,1404211256,Kovačič Michal,130.0
2022-04-03T16:18:41.231190,1404211262,Koleník Ján,1.22
2022-04-03T16:18:41.231190,1404211255,Mórová Diana,4.0
2022-04-03T16:18:41.231190,1404211254,Svarinská Kristína,6.5
2022-04-03T16:18:41.231190,1404211261,Bardy Adam,7.0
2022-04-03T16:18:41.231190,1404211260,Kubovčíková Šebová Zuzana,15.0
2022-04-03T16:18:41.231190,1404211259,Végh Attila,17.0
2022-04-03T16:18:41.231190,1404211257,Cibulková Dominika,50.0
2022-04-03T16:18:41.231190,1404211256,Kovačič Michal,130.0
2022-04-04T16:21:05.236819,1404211262,Koleník Ján,1.27
2022-04-04T16:21:05.236819,1404211255,Mórová Diana,4.0
2022-04-04T16:21:05.236819,1404211261,Bardy Adam,7.0
2022-04-04T16:21:05.236819,1404211254,Svarinská Kristína,8.0
2022-04-04T16:21:05.236819,1404211260,Kubovčíková Šebová Zuzana,16.0
2022-04-04T16:21:05.236819,1404211259,Végh Attila,18.0
2022-04-04T16:21:05.236819,1404211257,Cibulková Dominika,60.0
2022-04-05T04:17:46.139202,1404211262,Koleník Ján,1.27
2022-04-05T04:17:46.139202,1404211255,Mórová Diana,4.0
2022-04-05T04:17:46.139202,1404211261,Bardy Adam,7.0
2022-04-05T04:17:46.139202,1404211254,Svarinská Kristína,8.0
2022-04-05T04:17:46.139202,1404211260,Kubovčíková Šebová Zuzana,16.0
2022-04-05T04:17:46.139202,1404211259,Végh Attila,18.0
2022-04-05T04:17:46.139202,1404211257,Cibulková Dominika,60.0
2022-04-05T16:20:19.082040,1404211262,Koleník Ján,1.27
2022-04-05T16:20:19.082040,1404211255,Mórová Diana,4.0
2022-04-05T16:20:19.082040,1404211261,Bardy Adam,7.0
2022-04-05T16:20:19.082040,1404211254,Svarinská Kristína,8.0
2022-04-05T16:20:19.082040,1404211260,Kubovčíková Šebová Zuzana,16.0
2022-04-05T16:20:19.082040,1404211259,Végh Attila,18.0
2022-04-05T16:20:19.082040,1404211257,Cibulková Dominika,60.0
2022-04-06T04:17:42.329939,1404211262,Koleník Ján,1.27
2022-04-06T04:17:42.329939,1404211255,Mórová Diana,4.0
2022-04-06T04:17:42.329939,1404211261,Bardy Adam,7.0
2022-04-06T04:17:42.329939,1404211254,Svarinská Kristína,8.0
2022-04-06T04:17:42.329939,1404211260,Kubovčíková Šebová Zuzana,16.0
2022-04-06T04:17:42.329939,1404211259,Végh Attila,18.0
2022-04-06T04:17:42.329939,1404211257,Cibulková Dominika,60.0
2022-04-06T16:19:47.075230,1404211262,Koleník Ján,1.27
2022-04-06T16:19:47.075230,1404211255,Mórová Diana,4.0
2022-04-06T16:19:47.075230,1404211261,Bardy Adam,7.0
2022-04-06T16:19:47.075230,1404211254,Svarinská Kristína,8.0
2022-04-06T16:19:47.075230,1404211260,Kubovčíková Šebová Zuzana,16.0
2022-04-06T16:19:47.075230,1404211259,Végh Attila,18.0
2022-04-06T16:19:47.075230,1404211257,Cibulková Dominika,60.0
2022-04-07T04:18:08.318352,1404211262,Koleník Ján,1.27
2022-04-07T04:18:08.318352,1404211255,Mórová Diana,4.0
2022-04-07T04:18:08.318352,1404211261,Bardy Adam,7.0
2022-04-07T04:18:08.318352,1404211254,Svarinská Kristína,8.0
2022-04-07T04:18:08.318352,1404211260,Kubovčíková Šebová Zuzana,16.0
2022-04-07T04:18:08.318352,1404211259,Végh Attila,18.0
2022-04-07T04:18:08.318352,1404211257,Cibulková Dominika,60.0
2022-04-07T16:19:47.483015,1404211262,Koleník Ján,1.27
2022-04-07T16:19:47.483015,1404211255,Mórová Diana,4.0
2022-04-07T16:19:47.483015,1404211261,Bardy Adam,7.0
2022-04-07T16:19:47.483015,1404211254,Svarinská Kristína,8.0
2022-04-07T16:19:47.483015,1404211260,Kubovčíková Šebová Zuzana,16.0
2022-04-07T16:19:47.483015,1404211259,Végh Attila,18.0
2022-04-07T16:19:47.483015,1404211257,Cibulková Dominika,60.0
2022-04-08T04:17:51.157783,1404211262,Koleník Ján,1.27
2022-04-08T04:17:51.157783,1404211255,Mórová Diana,4.0
2022-04-08T04:17:51.157783,1404211261,Bardy Adam,7.0
2022-04-08T04:17:51.157783,1404211254,Svarinská Kristína,8.0
2022-04-08T04:17:51.157783,1404211260,Kubovčíková Šebová Zuzana,16.0
2022-04-08T04:17:51.157783,1404211259,Végh Attila,18.0
2022-04-08T04:17:51.157783,1404211257,Cibulková Dominika,60.0
2022-04-08T16:20:21.082156,1404211262,Koleník Ján,1.25
2022-04-08T16:20:21.082156,1404211255,Mórová Diana,4.4
2022-04-08T16:20:21.082156,1404211261,Bardy Adam,7.0
2022-04-08T16:20:21.082156,1404211254,Svarinská Kristína,8.0
2022-04-08T16:20:21.082156,1404211260,Kubovčíková Šebová Zuzana,16.0
2022-04-08T16:20:21.082156,1404211259,Végh Attila,18.0
2022-04-08T16:20:21.082156,1404211257,Cibulková Dominika,60.0
2022-04-09T04:18:03.807991,1404211262,Koleník Ján,1.25
2022-04-09T04:18:03.807991,1404211255,Mórová Diana,4.4
2022-04-09T04:18:03.807991,1404211261,Bardy Adam,7.0
2022-04-09T04:18:03.807991,1404211254,Svarinská Kristína,8.0
2022-04-09T04:18:03.807991,1404211260,Kubovčíková Šebová Zuzana,16.0
2022-04-09T04:18:03.807991,1404211259,Végh Attila,18.0
2022-04-09T04:18:03.807991,1404211257,Cibulková Dominika,60.0
2022-04-09T16:18:58.641955,1404211262,Koleník Ján,1.25
2022-04-09T16:18:58.641955,1404211255,Mórová Diana,4.4
2022-04-09T16:18:58.641955,1404211261,Bardy Adam,7.0
2022-04-09T16:18:58.641955,1404211254,Svarinská Kristína,8.0
2022-04-09T16:18:58.641955,1404211260,Kubovčíková Šebová Zuzana,16.0
2022-04-09T16:18:58.641955,1404211259,Végh Attila,18.0
2022-04-09T16:18:58.641955,1404211257,Cibulková Dominika,60.0
2022-04-10T04:17:29.799335,1404211262,Koleník Ján,1.25
2022-04-10T04:17:29.799335,1404211255,Mórová Diana,4.4
2022-04-10T04:17:29.799335,1404211261,Bardy Adam,7.0
2022-04-10T04:17:29.799335,1404211254,Svarinská Kristína,8.0
2022-04-10T04:17:29.799335,1404211260,Kubovčíková Šebová Zuzana,16.0
2022-04-10T04:17:29.799335,1404211259,Végh Attila,18.0
2022-04-10T04:17:29.799335,1404211257,Cibulková Dominika,60.0
2022-04-10T16:18:50.154975,1404211262,Koleník Ján,1.25
2022-04-10T16:18:50.154975,1404211255,Mórová Diana,4.4
2022-04-10T16:18:50.154975,1404211261,Bardy Adam,7.0
2022-04-10T16:18:50.154975,1404211254,Svarinská Kristína,8.0
2022-04-10T16:18:50.154975,1404211260,Kubovčíková Šebová Zuzana,16.0
2022-04-10T16:18:50.154975,1404211259,Végh Attila,18.0
2022-04-10T16:18:50.154975,1404211257,Cibulková Dominika,60.0
2022-04-11T16:20:57.082507,1404211262,Koleník Ján,1.18
2022-04-11T16:20:57.082507,1404211261,Bardy Adam,4.5
2022-04-11T16:20:57.082507,1404211260,Kubovčíková Šebová Zuzana,9.0
2022-04-11T16:20:57.082507,1404211254,Svarinská Kristína,9.0
2022-04-11T16:20:57.082507,1404211259,Végh Attila,18.0
2022-04-11T16:20:57.082507,1404211257,Cibulková Dominika,50.0
2022-04-12T04:17:42.618392,1404211262,Koleník Ján,1.18
2022-04-12T04:17:42.618392,1404211261,Bardy Adam,4.5
2022-04-12T04:17:42.618392,1404211260,Kubovčíková Šebová Zuzana,9.0
2022-04-12T04:17:42.618392,1404211254,Svarinská Kristína,9.0
2022-04-12T04:17:42.618392,1404211259,Végh Attila,18.0
2022-04-12T04:17:42.618392,1404211257,Cibulková Dominika,50.0
2022-04-12T16:19:04.699925,1404211262,Koleník Ján,1.18
2022-04-12T16:19:04.699925,1404211261,Bardy Adam,4.5
2022-04-12T16:19:04.699925,1404211260,Kubovčíková Šebová Zuzana,9.0
2022-04-12T16:19:04.699925,1404211254,Svarinská Kristína,9.0
2022-04-12T16:19:04.699925,1404211259,Végh Attila,18.0
2022-04-12T16:19:04.699925,1404211257,Cibulková Dominika,50.0
2022-04-13T04:19:00.486771,1404211262,Koleník Ján,1.18
2022-04-13T04:19:00.486771,1404211261,Bardy Adam,4.5
2022-04-13T04:19:00.486771,1404211260,Kubovčíková Šebová Zuzana,9.0
2022-04-13T04:19:00.486771,1404211254,Svarinská Kristína,9.0
2022-04-13T04:19:00.486771,1404211259,Végh Attila,18.0
2022-04-13T04:19:00.486771,1404211257,Cibulková Dominika,55.0
2022-04-13T16:20:27.718935,1404211262,Koleník Ján,1.18
2022-04-13T16:20:27.718935,1404211261,Bardy Adam,4.5
2022-04-13T16:20:27.718935,1404211260,Kubovčíková Šebová Zuzana,9.0
2022-04-13T16:20:27.718935,1404211254,Svarinská Kristína,9.0
2022-04-13T16:20:27.718935,1404211259,Végh Attila,18.0
2022-04-13T16:20:27.718935,1404211257,Cibulková Dominika,55.0
2022-04-14T04:17:41.198853,1404211262,Koleník Ján,1.18
2022-04-14T04:17:41.198853,1404211261,Bardy Adam,4.5
2022-04-14T04:17:41.198853,1404211260,Kubovčíková Šebová Zuzana,9.0
2022-04-14T04:17:41.198853,1404211254,Svarinská Kristína,9.0
2022-04-14T04:17:41.198853,1404211259,Végh Attila,18.0
2022-04-14T04:17:41.198853,1404211257,Cibulková Dominika,55.0
2022-04-14T16:21:19.342892,1404211262,Koleník Ján,1.18
2022-04-14T16:21:19.342892,1404211261,Bardy Adam,4.5
2022-04-14T16:21:19.342892,1404211260,Kubovčíková Šebová Zuzana,9.0
2022-04-14T16:21:19.342892,1404211254,Svarinská Kristína,9.0
2022-04-14T16:21:19.342892,1404211259,Végh Attila,18.0
2022-04-14T16:21:19.342892,1404211257,Cibulková Dominika,55.0
2022-04-15T04:33:17.021740,1404211262,Koleník Ján,1.18
2022-04-15T04:33:17.021740,1404211261,Bardy Adam,4.5
2022-04-15T04:33:17.021740,1404211260,Kubovčíková Šebová Zuzana,9.0
2022-04-15T04:33:17.021740,1404211254,Svarinská Kristína,9.0
2022-04-15T04:33:17.021740,1404211259,Végh Attila,18.0
2022-04-15T04:33:17.021740,1404211257,Cibulková Dominika,55.0
2022-04-15T16:20:49.278275,1404211262,Koleník Ján,1.18
2022-04-15T16:20:49.278275,1404211261,Bardy Adam,4.5
2022-04-15T16:20:49.278275,1404211260,Kubovčíková Šebová Zuzana,9.0
2022-04-15T16:20:49.278275,1404211254,Svarinská Kristína,9.0
2022-04-15T16:20:49.278275,1404211259,Végh Attila,18.0
2022-04-15T16:20:49.278275,1404211257,Cibulková Dominika,55.0
2022-04-16T04:18:08.145385,1404211262,Koleník Ján,1.18
2022-04-16T04:18:08.145385,1404211261,Bardy Adam,4.5
2022-04-16T04:18:08.145385,1404211260,Kubovčíková Šebová Zuzana,9.0
2022-04-16T04:18:08.145385,1404211254,Svarinská Kristína,9.0
2022-04-16T04:18:08.145385,1404211259,Végh Attila,18.0
2022-04-16T04:18:08.145385,1404211257,Cibulková Dominika,55.0
2022-04-16T16:19:15.766761,1404211262,Koleník Ján,1.18
2022-04-16T16:19:15.766761,1404211261,Bardy Adam,4.5
2022-04-16T16:19:15.766761,1404211260,Kubovčíková Šebová Zuzana,9.0
2022-04-16T16:19:15.766761,1404211254,Svarinská Kristína,9.0
2022-04-16T16:19:15.766761,1404211259,Végh Attila,18.0
2022-04-16T16:19:15.766761,1404211257,Cibulková Dominika,55.0
2022-04-17T04:17:41.921383,1404211262,Koleník Ján,1.18
2022-04-17T04:17:41.921383,1404211261,Bardy Adam,4.5
2022-04-17T04:17:41.921383,1404211260,Kubovčíková Šebová Zuzana,9.0
2022-04-17T04:17:41.921383,1404211254,Svarinská Kristína,9.0
2022-04-17T04:17:41.921383,1404211259,Végh Attila,18.0
2022-04-17T04:17:41.921383,1404211257,Cibulková Dominika,55.0
2022-04-17T16:18:57.825668,1404211262,Koleník Ján,1.18
2022-04-17T16:18:57.825668,1404211261,Bardy Adam,4.5
2022-04-17T16:18:57.825668,1404211260,Kubovčíková Šebová Zuzana,9.0
2022-04-17T16:18:57.825668,1404211254,Svarinská Kristína,9.0
2022-04-17T16:18:57.825668,1404211259,Végh Attila,18.0
2022-04-17T16:18:57.825668,1404211257,Cibulková Dominika,55.0
2022-04-18T16:21:48.257810,1404211262,Koleník Ján,1.18
2022-04-18T16:21:48.257810,1404211261,Bardy Adam,4.5
2022-04-18T16:21:48.257810,1404211260,Kubovčíková Šebová Zuzana,5.5
2022-04-18T16:21:48.257810,1404211259,Végh Attila,15.0
2022-04-18T16:21:48.257810,1404211257,Cibulková Dominika,35.0
2022-04-19T04:30:39.523754,1404211262,Koleník Ján,1.18
2022-04-19T04:30:39.523754,1404211261,Bardy Adam,4.5
2022-04-19T04:30:39.523754,1404211260,Kubovčíková Šebová Zuzana,5.5
2022-04-19T04:30:39.523754,1404211259,Végh Attila,15.0
2022-04-19T04:30:39.523754,1404211257,Cibulková Dominika,35.0
2022-04-19T16:21:15.261528,1404211262,Koleník Ján,1.18
2022-04-19T16:21:15.261528,1404211261,Bardy Adam,4.5
2022-04-19T16:21:15.261528,1404211260,Kubovčíková Šebová Zuzana,5.5
2022-04-19T16:21:15.261528,1404211259,Végh Attila,15.0
2022-04-19T16:21:15.261528,1404211257,Cibulková Dominika,35.0
2022-04-20T04:43:27.268378,1404211262,Koleník Ján,1.18
2022-04-20T04:43:27.268378,1404211261,Bardy Adam,4.5
2022-04-20T04:43:27.268378,1404211260,Kubovčíková Šebová Zuzana,5.5
2022-04-20T04:43:27.268378,1404211259,Végh Attila,15.0
2022-04-20T04:43:27.268378,1404211257,Cibulková Dominika,35.0
2022-04-20T16:22:11.653656,1404211262,Koleník Ján,1.18
2022-04-20T16:22:11.653656,1404211261,Bardy Adam,4.5
2022-04-20T16:22:11.653656,1404211260,Kubovčíková Šebová Zuzana,5.5
2022-04-20T16:22:11.653656,1404211259,Végh Attila,15.0
2022-04-20T16:22:11.653656,1404211257,Cibulková Dominika,35.0
2022-04-21T04:40:48.362964,1404211262,Koleník Ján,1.18
2022-04-21T04:40:48.362964,1404211261,Bardy Adam,4.5
2022-04-21T04:40:48.362964,1404211260,Kubovčíková Šebová Zuzana,5.5
2022-04-21T04:40:48.362964,1404211259,Végh Attila,15.0
2022-04-21T04:40:48.362964,1404211257,Cibulková Dominika,35.0
2022-04-21T16:21:55.204031,1404211262,Koleník Ján,1.18
2022-04-21T16:21:55.204031,1404211261,Bardy Adam,4.5
2022-04-21T16:21:55.204031,1404211260,Kubovčíková Šebová Zuzana,5.5
2022-04-21T16:21:55.204031,1404211259,Végh Attila,15.0
2022-04-21T16:21:55.204031,1404211257,Cibulková Dominika,35.0
2022-04-22T04:43:17.167229,1404211262,Koleník Ján,1.18
2022-04-22T04:43:17.167229,1404211261,Bardy Adam,4.5
2022-04-22T04:43:17.167229,1404211260,Kubovčíková Šebová Zuzana,5.5
2022-04-22T04:43:17.167229,1404211259,Végh Attila,15.0
2022-04-22T04:43:17.167229,1404211257,Cibulková Dominika,35.0
2022-04-22T16:22:19.137403,1404211262,Koleník Ján,1.18
2022-04-22T16:22:19.137403,1404211261,Bardy Adam,4.5
2022-04-22T16:22:19.137403,1404211260,Kubovčíková Šebová Zuzana,5.5
2022-04-22T16:22:19.137403,1404211259,Végh Attila,15.0
2022-04-22T16:22:19.137403,1404211257,Cibulková Dominika,35.0
2022-04-23T04:17:33.679262,1404211262,Koleník Ján,1.18
2022-04-23T04:17:33.679262,1404211261,Bardy Adam,4.5
2022-04-23T04:17:33.679262,1404211260,Kubovčíková Šebová Zuzana,5.5
2022-04-23T04:17:33.679262,1404211259,Végh Attila,15.0
2022-04-23T04:17:33.679262,1404211257,Cibulková Dominika,35.0
2022-04-23T16:19:46.913772,1404211262,Koleník Ján,1.18
2022-04-23T16:19:46.913772,1404211261,Bardy Adam,4.5
2022-04-23T16:19:46.913772,1404211260,Kubovčíková Šebová Zuzana,5.5
2022-04-23T16:19:46.913772,1404211259,Végh Attila,15.0
2022-04-23T16:19:46.913772,1404211257,Cibulková Dominika,35.0
2022-04-24T04:18:22.888773,1404211262,Koleník Ján,1.16
2022-04-24T04:18:22.888773,1404211261,Bardy Adam,4.75
2022-04-24T04:18:22.888773,1404211260,Kubovčíková Šebová Zuzana,5.5
2022-04-24T04:18:22.888773,1404211259,Végh Attila,15.0
2022-04-24T04:18:22.888773,1404211257,Cibulková Dominika,35.0
2022-04-24T16:19:36.877046,1404211262,Koleník Ján,1.16
2022-04-24T16:19:36.877046,1404211261,Bardy Adam,4.75
2022-04-24T16:19:36.877046,1404211260,Kubovčíková Šebová Zuzana,5.5
2022-04-24T16:19:36.877046,1404211259,Végh Attila,15.0
2022-04-24T16:19:36.877046,1404211257,Cibulková Dominika,35.0
2022-04-25T16:20:22.204563,1404211262,Koleník Ján,1.18
2022-04-25T16:20:22.204563,1404211261,Bardy Adam,5.0
2022-04-25T16:20:22.204563,1404211260,Kubovčíková Šebová Zuzana,5.0
2022-04-25T16:20:22.204563,1404211259,Végh Attila,15.0
2022-04-26T04:27:20.860390,1404211262,Koleník Ján,1.18
2022-04-26T04:27:20.860390,1404211261,Bardy Adam,5.0
2022-04-26T04:27:20.860390,1404211260,Kubovčíková Šebová Zuzana,5.0
2022-04-26T04:27:20.860390,1404211259,Végh Attila,15.0
2022-04-26T16:20:49.472785,1404211262,Koleník Ján,1.18
2022-04-26T16:20:49.472785,1404211261,Bardy Adam,5.0
2022-04-26T16:20:49.472785,1404211260,Kubovčíková Šebová Zuzana,5.0
2022-04-26T16:20:49.472785,1404211259,Végh Attila,15.0
2022-04-27T04:40:48.559704,1404211262,Koleník Ján,1.18
2022-04-27T04:40:48.559704,1404211261,Bardy Adam,5.0
2022-04-27T04:40:48.559704,1404211260,Kubovčíková Šebová Zuzana,5.0
2022-04-27T04:40:48.559704,1404211259,Végh Attila,15.0
2022-04-27T16:21:24.033765,1404211262,Koleník Ján,1.18
2022-04-27T16:21:24.033765,1404211261,Bardy Adam,5.0
2022-04-27T16:21:24.033765,1404211260,Kubovčíková Šebová Zuzana,5.0
2022-04-27T16:21:24.033765,1404211259,Végh Attila,15.0
2022-04-28T05:02:01.673165,1404211262,Koleník Ján,1.18
2022-04-28T05:02:01.673165,1404211261,Bardy Adam,5.0
2022-04-28T05:02:01.673165,1404211260,Kubovčíková Šebová Zuzana,5.0
2022-04-28T05:02:01.673165,1404211259,Végh Attila,15.0
2022-04-28T16:23:01.453866,1404211262,Koleník Ján,1.18
2022-04-28T16:23:01.453866,1404211261,Bardy Adam,5.0
2022-04-28T16:23:01.453866,1404211260,Kubovčíková Šebová Zuzana,5.0
2022-04-28T16:23:01.453866,1404211259,Végh Attila,15.0
2022-04-29T04:28:32.696175,1404211262,Koleník Ján,1.18
2022-04-29T04:28:32.696175,1404211261,Bardy Adam,5.0
2022-04-29T04:28:32.696175,1404211260,Kubovčíková Šebová Zuzana,5.0
2022-04-29T04:28:32.696175,1404211259,Végh Attila,15.0
2022-04-29T16:21:47.524518,1404211262,Koleník Ján,1.18
2022-04-29T16:21:47.524518,1404211261,Bardy Adam,5.0
2022-04-29T16:21:47.524518,1404211260,Kubovčíková Šebová Zuzana,5.0
2022-04-29T16:21:47.524518,1404211259,Végh Attila,15.0
2022-04-30T04:21:12.270466,1404211262,Koleník Ján,1.18
2022-04-30T04:21:12.270466,1404211261,Bardy Adam,5.0
2022-04-30T04:21:12.270466,1404211260,Kubovčíková Šebová Zuzana,5.0
2022-04-30T04:21:12.270466,1404211259,Végh Attila,15.0
2022-04-30T16:19:31.494386,1404211262,Koleník Ján,1.18
2022-04-30T16:19:31.494386,1404211261,Bardy Adam,5.0
2022-04-30T16:19:31.494386,1404211260,Kubovčíková Šebová Zuzana,5.0
2022-04-30T16:19:31.494386,1404211259,Végh Attila,15.0
2022-05-01T04:33:17.244235,1404211262,Koleník Ján,1.18
2022-05-01T04:33:17.244235,1404211261,Bardy Adam,5.0
2022-05-01T04:33:17.244235,1404211260,Kubovčíková Šebová Zuzana,5.0
2022-05-01T04:33:17.244235,1404211259,Végh Attila,15.0
2022-05-01T16:20:20.543689,1404211262,Koleník Ján,1.18
2022-05-01T16:20:20.543689,1404211260,Kubovčíková Šebová Zuzana,5.0
2022-05-01T16:20:20.543689,1404211261,Bardy Adam,5.5
2022-05-01T16:20:20.543689,1404211259,Végh Attila,14.5
2022-05-02T16:23:44.322131,1404211262,Koleník Ján,1.15
2022-05-02T16:23:44.322131,1404211260,Kubovčíková Šebová Zuzana,6.0
2022-05-02T16:23:44.322131,1404211261,Bardy Adam,9.0
2022-05-03T04:29:12.818900,1404211262,Koleník Ján,1.15
2022-05-03T04:29:12.818900,1404211260,Kubovčíková Šebová Zuzana,6.0
2022-05-03T04:29:12.818900,1404211261,Bardy Adam,9.0
2022-05-03T16:23:12.442206,1404211262,Koleník Ján,1.15
2022-05-03T16:23:12.442206,1404211260,Kubovčíková Šebová Zuzana,6.0
2022-05-03T16:23:12.442206,1404211261,Bardy Adam,9.0
2022-05-04T04:28:13.243892,1404211262,Koleník Ján,1.15
2022-05-04T04:28:13.243892,1404211260,Kubovčíková Šebová Zuzana,6.0
2022-05-04T04:28:13.243892,1404211261,Bardy Adam,9.0
2022-05-04T16:23:10.694699,1404211262,Koleník Ján,1.15
2022-05-04T16:23:10.694699,1404211260,Kubovčíková Šebová Zuzana,6.0
2022-05-04T16:23:10.694699,1404211261,Bardy Adam,9.0
2022-05-05T04:31:25.701907,1404211262,Koleník Ján,1.15
2022-05-05T04:31:25.701907,1404211260,Kubovčíková Šebová Zuzana,6.0
2022-05-05T04:31:25.701907,1404211261,Bardy Adam,9.0
