id,name,odd,date
1421497122,Ano,1.02,2022-04-05T16:20:19.082040
1421497123,Ne,9.5,2022-04-05T16:20:19.082040
1421497122,Ano,1.02,2022-04-06T04:17:42.329939
1421497123,Ne,9.5,2022-04-06T04:17:42.329939
1421497122,Ano,1.02,2022-04-06T16:19:47.075230
1421497123,Ne,9.5,2022-04-06T16:19:47.075230
1421497122,Ano,1.02,2022-04-07T04:18:08.318352
1421497123,Ne,9.5,2022-04-07T04:18:08.318352
1421497122,Ano,1.02,2022-04-07T16:19:47.483015
1421497123,Ne,9.5,2022-04-07T16:19:47.483015
1421497122,Ano,1.02,2022-04-08T04:17:51.157783
1421497123,Ne,9.5,2022-04-08T04:17:51.157783
1421497122,Ano,1.01,2022-04-08T16:20:21.082156
1421497123,Ne,10.5,2022-04-08T16:20:21.082156
1421497122,Ano,1.01,2022-04-09T04:18:03.807991
1421497123,Ne,10.5,2022-04-09T04:18:03.807991
1421497122,Ano,1.01,2022-04-09T16:18:58.641955
1421497123,Ne,10.5,2022-04-09T16:18:58.641955
