date,id,name,odd
2022-03-29T19:26:03.544884,1417816647,Méně než 24.71,1.67
2022-03-29T19:26:03.544884,1417816646,24.71 a více,2.05
2022-03-29T20:13:14.792442,1417816647,Méně než 24.71,1.5
2022-03-29T20:13:14.792442,1417816646,24.71 a více,2.38
2022-03-30T04:17:45.948414,1417816647,Méně než 24.71,1.5
2022-03-30T04:17:45.948414,1417816646,24.71 a více,2.38
2022-03-30T16:18:09.354970,1417816647,Méně než 24.71,1.5
2022-03-30T16:18:09.354970,1417816646,24.71 a více,2.38
2022-03-31T04:17:50.502049,1417816647,Méně než 24.71,1.5
2022-03-31T04:17:50.502049,1417816646,24.71 a více,2.38
