id,name,odd,date
1434075765,Méně než 40555.5,1.7,2022-05-03T16:23:12.442206
1434075764,40555.5 a více,2.01,2022-05-03T16:23:12.442206
1434075765,Méně než 40555.5,1.6,2022-05-04T04:28:13.243892
1434075764,40555.5 a více,2.16,2022-05-04T04:28:13.243892
1434075765,Méně než 40555.5,1.6,2022-05-04T16:23:10.694699
1434075764,40555.5 a více,2.16,2022-05-04T16:23:10.694699
1434075765,Méně než 40555.5,1.75,2022-05-05T04:31:25.701907
1434075764,40555.5 a více,1.94,2022-05-05T04:31:25.701907
1434075765,Méně než 40555.5,1.65,2022-05-05T16:20:50.998649
1434075764,40555.5 a více,2.08,2022-05-05T16:20:50.998649
1434075765,Méně než 40555.5,1.4,2022-05-06T04:19:12.378808
1434075764,40555.5 a více,2.68,2022-05-06T04:19:12.378808
1434075765,Méně než 40555.5,1.4,2022-05-06T16:22:26.806505
1434075764,40555.5 a více,2.68,2022-05-06T16:22:26.806505
1434075765,Méně než 40555.5,1.4,2022-05-07T04:18:03.960504
1434075764,40555.5 a více,2.68,2022-05-07T04:18:03.960504
1434075765,Méně než 40555.5,1.4,2022-05-07T16:19:41.689688
1434075764,40555.5 a více,2.68,2022-05-07T16:19:41.689688
