date,title,odds,date_bet,identifier
2017-05-09T22:02:02.033220,vyhraje Vladimir Putin,1.08,10.03.2018 23:59,1
2017-05-09T22:02:02.033220,nevyhraje Vladimir Putin,7.00,10.03.2018 23:59,3
2017-05-10T10:02:01.964094,vyhraje Vladimir Putin,1.08,10.03.2018 23:59,1
2017-05-10T10:02:01.964094,nevyhraje Vladimir Putin,7.00,10.03.2018 23:59,3
2017-05-10T22:02:02.130314,vyhraje Vladimir Putin,1.08,10.03.2018 23:59,1
2017-05-10T22:02:02.130314,nevyhraje Vladimir Putin,7.00,10.03.2018 23:59,3
2017-05-11T10:02:02.065515,vyhraje Vladimir Putin,1.08,10.03.2018 23:59,1
2017-05-11T10:02:02.065515,nevyhraje Vladimir Putin,7.00,10.03.2018 23:59,3
2017-05-11T22:02:02.250117,vyhraje Vladimir Putin,1.08,10.03.2018 23:59,1
2017-05-11T22:02:02.250117,nevyhraje Vladimir Putin,7.00,10.03.2018 23:59,3
2017-05-12T10:02:02.478970,vyhraje Vladimir Putin,1.08,10.03.2018 23:59,1
2017-05-12T10:02:02.478970,nevyhraje Vladimir Putin,7.00,10.03.2018 23:59,3
2017-05-12T22:02:02.278087,vyhraje Vladimir Putin,1.08,10.03.2018 23:59,1
2017-05-12T22:02:02.278087,nevyhraje Vladimir Putin,7.00,10.03.2018 23:59,3
2017-05-13T10:02:02.613772,vyhraje Vladimir Putin,1.08,10.03.2018 23:59,1
2017-05-13T10:02:02.613772,nevyhraje Vladimir Putin,7.00,10.03.2018 23:59,3
2017-05-13T22:02:02.383769,vyhraje Vladimir Putin,1.05,10.03.2018 23:59,1
2017-05-13T22:02:02.383769,nevyhraje Vladimir Putin,8.00,10.03.2018 23:59,3
2017-05-14T10:02:01.859361,vyhraje Vladimir Putin,1.05,10.03.2018 23:59,1
2017-05-14T10:02:01.859361,nevyhraje Vladimir Putin,8.00,10.03.2018 23:59,3
2017-05-14T22:02:01.659770,vyhraje Vladimir Putin,1.05,10.03.2018 23:59,1
2017-05-14T22:02:01.659770,nevyhraje Vladimir Putin,8.00,10.03.2018 23:59,3
2017-05-15T10:02:01.935113,vyhraje Vladimir Putin,1.05,10.03.2018 23:59,1
2017-05-15T10:02:01.935113,nevyhraje Vladimir Putin,8.00,10.03.2018 23:59,3
2017-05-15T22:02:02.525582,vyhraje Vladimir Putin,1.05,10.03.2018 23:59,1
2017-05-15T22:02:02.525582,nevyhraje Vladimir Putin,8.00,10.03.2018 23:59,3
2017-05-16T10:02:01.841756,vyhraje Vladimir Putin,1.05,10.03.2018 23:59,1
2017-05-16T10:02:01.841756,nevyhraje Vladimir Putin,8.00,10.03.2018 23:59,3
2017-05-16T22:02:02.200904,vyhraje Vladimir Putin,1.05,10.03.2018 23:59,1
2017-05-16T22:02:02.200904,nevyhraje Vladimir Putin,8.00,10.03.2018 23:59,3
2017-05-17T10:02:01.854594,vyhraje Vladimir Putin,1.05,10.03.2018 23:59,1
2017-05-17T10:02:01.854594,nevyhraje Vladimir Putin,8.00,10.03.2018 23:59,3
2017-05-17T22:02:02.634518,vyhraje Vladimir Putin,1.05,10.03.2018 23:59,1
2017-05-17T22:02:02.634518,nevyhraje Vladimir Putin,8.00,10.03.2018 23:59,3
2017-05-18T10:02:01.931174,vyhraje Vladimir Putin,1.05,10.03.2018 23:59,1
2017-05-18T10:02:01.931174,nevyhraje Vladimir Putin,8.00,10.03.2018 23:59,3
2017-05-18T22:02:02.698271,vyhraje Vladimir Putin,1.05,10.03.2018 23:59,1
2017-05-18T22:02:02.698271,nevyhraje Vladimir Putin,8.00,10.03.2018 23:59,3
2017-05-19T10:02:01.856840,vyhraje Vladimir Putin,1.05,10.03.2018 23:59,1
2017-05-19T10:02:01.856840,nevyhraje Vladimir Putin,8.00,10.03.2018 23:59,3
