date,title,odds,date_bet,identifier
2017-04-28T22:02:02.094560,"0 - 74,99 %",1.85,07.05.2017 08:00,1
2017-04-28T22:02:02.094560,75 a víc %,1.85,07.05.2017 08:00,3
2017-04-29T10:02:02.510212,"0 - 74,99 %",1.85,07.05.2017 08:00,1
2017-04-29T10:02:02.510212,75 a víc %,1.85,07.05.2017 08:00,3
2017-04-29T22:02:02.589856,"0 - 74,99 %",1.90,07.05.2017 08:00,1
2017-04-29T22:02:02.589856,75 a víc %,1.80,07.05.2017 08:00,3
2017-04-30T10:02:01.812126,"0 - 74,99 %",1.90,07.05.2017 08:00,1
2017-04-30T10:02:01.812126,75 a víc %,1.80,07.05.2017 08:00,3
2017-04-30T22:02:02.317967,"0 - 74,99 %",1.90,07.05.2017 08:00,1
2017-04-30T22:02:02.317967,75 a víc %,1.80,07.05.2017 08:00,3
2017-05-01T10:02:02.395871,"0 - 74,99 %",1.90,07.05.2017 08:00,1
2017-05-01T10:02:02.395871,75 a víc %,1.80,07.05.2017 08:00,3
2017-05-01T22:02:01.933628,"0 - 74,99 %",1.90,07.05.2017 08:00,1
2017-05-01T22:02:01.933628,75 a víc %,1.80,07.05.2017 08:00,3
2017-05-02T10:02:02.694668,"0 - 74,99 %",1.90,07.05.2017 08:00,1
2017-05-02T10:02:02.694668,75 a víc %,1.80,07.05.2017 08:00,3
2017-05-02T22:02:02.417539,"0 - 74,99 %",1.90,07.05.2017 08:00,1
2017-05-02T22:02:02.417539,75 a víc %,1.80,07.05.2017 08:00,3
2017-05-03T10:02:01.890318,"0 - 74,99 %",1.90,07.05.2017 08:00,1
2017-05-03T10:02:01.890318,75 a víc %,1.80,07.05.2017 08:00,3
2017-05-03T22:02:01.686093,"0 - 74,99 %",2.10,07.05.2017 08:00,1
2017-05-03T22:02:01.686093,75 a víc %,1.65,07.05.2017 08:00,3
2017-05-04T10:02:02.512985,"0 - 74,99 %",2.40,07.05.2017 08:00,1
2017-05-04T10:02:02.512985,75 a víc %,1.50,07.05.2017 08:00,3
2017-05-04T22:02:02.639155,"0 - 74,99 %",2.40,07.05.2017 08:00,1
2017-05-04T22:02:02.639155,75 a víc %,1.50,07.05.2017 08:00,3
2017-05-05T10:02:02.417206,"0 - 74,99 %",2.70,07.05.2017 08:00,1
2017-05-05T10:02:02.417206,75 a víc %,1.40,07.05.2017 08:00,3
2017-05-05T10:02:02.417206,"0 - 75,99 %",2.20,07.05.2017 08:00,4
2017-05-05T10:02:02.417206,76 a víc %,1.60,07.05.2017 08:00,5
2017-05-05T10:02:02.417206,"0 - 76,99 %",1.70,07.05.2017 08:00,6
2017-05-05T10:02:02.417206,77 a víc %,2.00,07.05.2017 08:00,7
2017-05-05T10:02:02.417206,"0 - 77,99 %",1.40,07.05.2017 08:00,8
2017-05-05T10:02:02.417206,78 a víc %,2.70,07.05.2017 08:00,9
2017-05-05T22:02:02.546818,"0 - 74,99 %",4.50,07.05.2017 08:00,1
2017-05-05T22:02:02.546818,75 a víc %,1.15,07.05.2017 08:00,3
2017-05-05T22:02:02.546818,"0 - 75,99 %",3.00,07.05.2017 08:00,4
2017-05-05T22:02:02.546818,76 a víc %,1.30,07.05.2017 08:00,5
2017-05-05T22:02:02.546818,"0 - 76,99 %",2.20,07.05.2017 08:00,6
2017-05-05T22:02:02.546818,77 a víc %,1.60,07.05.2017 08:00,7
2017-05-05T22:02:02.546818,"0 - 77,99 %",1.85,07.05.2017 08:00,8
2017-05-05T22:02:02.546818,78 a víc %,1.85,07.05.2017 08:00,9
2017-05-05T22:02:02.546818,"0 - 78,99 %",1.60,07.05.2017 08:00,11
2017-05-05T22:02:02.546818,79 a víc %,2.20,07.05.2017 08:00,12
2017-05-05T22:02:02.546818,"0 - 79,99 %",1.30,07.05.2017 08:00,13
2017-05-05T22:02:02.546818,80 a víc %,3.00,07.05.2017 08:00,14
2017-05-06T10:02:02.245133,"0 - 74,99 %",4.30,07.05.2017 08:00,1
2017-05-06T10:02:02.245133,75 a víc %,1.17,07.05.2017 08:00,3
2017-05-06T10:02:02.245133,"0 - 75,99 %",2.80,07.05.2017 08:00,4
2017-05-06T10:02:02.245133,76 a víc %,1.35,07.05.2017 08:00,5
2017-05-06T10:02:02.245133,"0 - 76,99 %",2.20,07.05.2017 08:00,6
2017-05-06T10:02:02.245133,77 a víc %,1.60,07.05.2017 08:00,7
2017-05-06T10:02:02.245133,"0 - 77,99 %",1.60,07.05.2017 08:00,8
2017-05-06T10:02:02.245133,78 a víc %,2.20,07.05.2017 08:00,9
2017-05-06T10:02:02.245133,"0 - 78,99 %",1.50,07.05.2017 08:00,11
2017-05-06T10:02:02.245133,79 a víc %,2.40,07.05.2017 08:00,12
2017-05-06T10:02:02.245133,"0 - 79,99 %",1.30,07.05.2017 08:00,13
2017-05-06T10:02:02.245133,80 a víc %,3.00,07.05.2017 08:00,14
