date,id,name,event_name,selection_id,odd
2024-10-23,2140621375,Ta Thuy Dung,Vítěz,25-WINNER_NWAY-a,25.0
2024-10-23,2140621376,Hartl Patrik,Vítěz,25-WINNER_NWAY-a,5.0
2024-10-23,2140621377,Ježek Jiří,Vítěz,25-WINNER_NWAY-a,12.0
2024-10-23,2140621378,Paulová Jana,Vítěz,25-WINNER_NWAY-a,2.3
2024-10-23,2140621379,Vondráčková Lucie,Vítěz,25-WINNER_NWAY-a,8.0
2024-10-23,2140621380,Ptáčková Martina,Vítěz,25-WINNER_NWAY-a,2.1
2024-10-23,2140621381,Dancingerová Marta,Vítěz,25-WINNER_NWAY-a,20.0
2024-10-23,2140621382,Hes Oskar,Vítěz,25-WINNER_NWAY-a,30.0
2024-10-23,2140621383,Blažek Filip,Vítěz,25-WINNER_NWAY-a,5.0
