date,id,name,event_name,selection_id,odd
2025-10-15,2422388171,Ne,Ivan Hašek bude 13.11.2025 trenérem fotbalové reprezentace mužů Česko A,25-GENERAL_QUESTION_YES_NO-a,1.35
2025-10-15,2422388172,Ano,Ivan Hašek bude 13.11.2025 trenérem fotbalové reprezentace mužů Česko A,25-GENERAL_QUESTION_YES_NO-a,2.9
2025-10-14,2422388171,Ne,Ivan Hašek bude 13.11.2025 trenérem fotbalové reprezentace mužů Česko A,25-GENERAL_QUESTION_YES_NO-a,1.2933333333333334
2025-10-14,2422388172,Ano,Ivan Hašek bude 13.11.2025 trenérem fotbalové reprezentace mužů Česko A,25-GENERAL_QUESTION_YES_NO-a,3.3
