date,id,name,event_name,selection_id,odd
2024-09-13,2105460890,Ne,Vítěz Sulovský Leopold,25-POSITION_PLAYER-a,2.16
2024-09-13,2105460891,Ano,Vítěz Sulovský Leopold,25-POSITION_PLAYER-a,1.6
2024-09-12,2105460890,Ne,Vítěz Sulovský Leopold,25-POSITION_PLAYER-a,2.16
2024-09-12,2105460891,Ano,Vítěz Sulovský Leopold,25-POSITION_PLAYER-a,1.6000000000000003
2024-09-11,2105460890,Ne,Vítěz Sulovský Leopold,25-POSITION_PLAYER-a,2.16
2024-09-11,2105460891,Ano,Vítěz Sulovský Leopold,25-POSITION_PLAYER-a,1.6000000000000003
2024-09-10,2105460890,Ne,Vítěz Sulovský Leopold,25-POSITION_PLAYER-a,2.16
2024-09-10,2105460891,Ano,Vítěz Sulovský Leopold,25-POSITION_PLAYER-a,1.6000000000000003
2024-09-09,2105460890,Ne,Vítěz Sulovský Leopold,25-POSITION_PLAYER-a,2.16
2024-09-09,2105460891,Ano,Vítěz Sulovský Leopold,25-POSITION_PLAYER-a,1.6
