date,id,name,event_name,selection_id,odd
2026-04-03,2568093293,45.55 a více,Maximální přípustná maloobchodní cena v Kč za 1 litr diesel pro den 8.4.2026 (vyhodnocení podle mf.gov.cz),25-GENERAL_QUESTION_TOTAL-a,1.7933333333333332
2026-04-03,2568093294,Méně než 45.55,Maximální přípustná maloobchodní cena v Kč za 1 litr diesel pro den 8.4.2026 (vyhodnocení podle mf.gov.cz),25-GENERAL_QUESTION_TOTAL-a,1.8966666666666665
2026-04-03,2568093295,Méně než 41.75,Maximální přípustná maloobchodní cena v Kč za 1 litr natural 95 pro den 8.4.2026 (vyhodnocení podle mf.gov.cz),25-GENERAL_QUESTION_TOTAL-a,1.84
2026-04-03,2568093296,41.75 a více,Maximální přípustná maloobchodní cena v Kč za 1 litr natural 95 pro den 8.4.2026 (vyhodnocení podle mf.gov.cz),25-GENERAL_QUESTION_TOTAL-a,1.84
2026-04-02,2568093293,45.55 a více,Maximální přípustná maloobchodní cena v Kč za 1 litr diesel pro den 8.4.2026 (vyhodnocení podle mf.gov.cz),25-GENERAL_QUESTION_TOTAL-a,1.84
2026-04-02,2568093294,Méně než 45.55,Maximální přípustná maloobchodní cena v Kč za 1 litr diesel pro den 8.4.2026 (vyhodnocení podle mf.gov.cz),25-GENERAL_QUESTION_TOTAL-a,1.84
2026-04-02,2568093295,Méně než 41.75,Maximální přípustná maloobchodní cena v Kč za 1 litr natural 95 pro den 8.4.2026 (vyhodnocení podle mf.gov.cz),25-GENERAL_QUESTION_TOTAL-a,1.84
2026-04-02,2568093296,41.75 a více,Maximální přípustná maloobchodní cena v Kč za 1 litr natural 95 pro den 8.4.2026 (vyhodnocení podle mf.gov.cz),25-GENERAL_QUESTION_TOTAL-a,1.84
