date,id,name,event_name,selection_id,odd
2026-04-29,2592043371,Ne,Írán nastoupí v oficiálním zápasu MS 2026 ve fotbale,25-GENERAL_QUESTION_YES_NO-a,3.35
2026-04-29,2592043372,Ano,Írán nastoupí v oficiálním zápasu MS 2026 ve fotbale,25-GENERAL_QUESTION_YES_NO-a,1.25
2026-04-28,2592043371,Ne,Írán nastoupí v oficiálním zápasu MS 2026 ve fotbale,25-GENERAL_QUESTION_YES_NO-a,3.35
2026-04-28,2592043372,Ano,Írán nastoupí v oficiálním zápasu MS 2026 ve fotbale,25-GENERAL_QUESTION_YES_NO-a,1.25
