date,id,name,event_name,selection_id,odd
2026-02-06,2514384483,Skarsgard Stellan,Vítěz,25-WINNER_NWAY-a,1.3366666666666667
2026-02-06,2514384482,Elordi Jacob,Vítěz,25-WINNER_NWAY-a,17.0
2026-02-06,2514384481,Del Torro Benicio,Vítěz,25-WINNER_NWAY-a,8.666666666666666
2026-02-06,2514384480,Mescal Paul,Vítěz,25-WINNER_NWAY-a,8.666666666666666
2026-02-06,2514384479,Mullan Peter,Vítěz,25-WINNER_NWAY-a,20.0
2026-02-06,2514384478,Penn Sean,Vítěz,25-WINNER_NWAY-a,9.5
2026-02-05,2514384480,Mescal Paul,Vítěz,25-WINNER_NWAY-a,10.0
2026-02-05,2514384478,Penn Sean,Vítěz,25-WINNER_NWAY-a,8.5
2026-02-05,2514384479,Mullan Peter,Vítěz,25-WINNER_NWAY-a,20.0
2026-02-05,2514384482,Elordi Jacob,Vítěz,25-WINNER_NWAY-a,17.0
2026-02-05,2514384481,Del Torro Benicio,Vítěz,25-WINNER_NWAY-a,8.0
2026-02-05,2514384483,Skarsgard Stellan,Vítěz,25-WINNER_NWAY-a,1.3500000000000003
2026-02-04,2514384479,Mullan Peter,Vítěz,25-WINNER_NWAY-a,20.0
2026-02-04,2514384483,Skarsgard Stellan,Vítěz,25-WINNER_NWAY-a,1.3500000000000003
2026-02-04,2514384482,Elordi Jacob,Vítěz,25-WINNER_NWAY-a,17.0
2026-02-04,2514384481,Del Torro Benicio,Vítěz,25-WINNER_NWAY-a,8.0
2026-02-04,2514384480,Mescal Paul,Vítěz,25-WINNER_NWAY-a,10.0
2026-02-04,2514384478,Penn Sean,Vítěz,25-WINNER_NWAY-a,8.5
2026-02-03,2514384482,Elordi Jacob,Vítěz,25-WINNER_NWAY-a,17.0
2026-02-03,2514384481,Del Torro Benicio,Vítěz,25-WINNER_NWAY-a,8.0
2026-02-03,2514384480,Mescal Paul,Vítěz,25-WINNER_NWAY-a,10.0
2026-02-03,2514384479,Mullan Peter,Vítěz,25-WINNER_NWAY-a,20.0
2026-02-03,2514384478,Penn Sean,Vítěz,25-WINNER_NWAY-a,8.5
2026-02-03,2514384483,Skarsgard Stellan,Vítěz,25-WINNER_NWAY-a,1.3500000000000003
2026-02-02,2514384481,Del Torro Benicio,Vítěz,25-WINNER_NWAY-a,8.0
2026-02-02,2514384483,Skarsgard Stellan,Vítěz,25-WINNER_NWAY-a,1.35
2026-02-02,2514384482,Elordi Jacob,Vítěz,25-WINNER_NWAY-a,17.0
2026-02-02,2514384480,Mescal Paul,Vítěz,25-WINNER_NWAY-a,10.0
2026-02-02,2514384479,Mullan Peter,Vítěz,25-WINNER_NWAY-a,20.0
2026-02-02,2514384478,Penn Sean,Vítěz,25-WINNER_NWAY-a,8.5
2026-02-01,2514384481,Del Torro Benicio,Vítěz,25-WINNER_NWAY-a,8.0
2026-02-01,2514384480,Mescal Paul,Vítěz,25-WINNER_NWAY-a,10.0
2026-02-01,2514384479,Mullan Peter,Vítěz,25-WINNER_NWAY-a,20.0
2026-02-01,2514384482,Elordi Jacob,Vítěz,25-WINNER_NWAY-a,17.0
2026-02-01,2514384483,Skarsgard Stellan,Vítěz,25-WINNER_NWAY-a,1.35
2026-02-01,2514384478,Penn Sean,Vítěz,25-WINNER_NWAY-a,8.5
