date,id,name,event_name,selection_id,odd
2025-12-04,2466749446,Ano,Vítěz Zapletalová Emma,25-POSITION_PLAYER-a,1.01
2025-12-04,2466749447,Ne,Vítěz Zapletalová Emma,25-POSITION_PLAYER-a,9.0
2025-12-03,2466749446,Ano,Vítěz Zapletalová Emma,25-POSITION_PLAYER-a,1.01
2025-12-03,2466749447,Ne,Vítěz Zapletalová Emma,25-POSITION_PLAYER-a,9.0
