date,id,name,event_name,selection_id,odd
2026-03-13,2513461750,Moura Wagner,Vítěz,25-WINNER_NWAY-a,17.0
2026-03-13,2513461749,Jordan B. Michael,Vítěz,25-WINNER_NWAY-a,1.475
2026-03-13,2513461748,Chalamet Timothée,Vítěz,25-WINNER_NWAY-a,2.875
2026-03-13,2513461747,Hawke Ethan,Vítěz,25-WINNER_NWAY-a,20.0
2026-03-13,2513461746,DiCaprio Leonardo,Vítěz,25-WINNER_NWAY-a,15.0
2026-03-12,2513461750,Moura Wagner,Vítěz,25-WINNER_NWAY-a,17.0
2026-03-12,2513461749,Jordan B. Michael,Vítěz,25-WINNER_NWAY-a,1.7
2026-03-12,2513461748,Chalamet Timothée,Vítěz,25-WINNER_NWAY-a,2.45
2026-03-12,2513461747,Hawke Ethan,Vítěz,25-WINNER_NWAY-a,20.0
2026-03-12,2513461746,DiCaprio Leonardo,Vítěz,25-WINNER_NWAY-a,10.0
2026-03-11,2513461748,Chalamet Timothée,Vítěz,25-WINNER_NWAY-a,2.45
2026-03-11,2513461746,DiCaprio Leonardo,Vítěz,25-WINNER_NWAY-a,10.0
2026-03-11,2513461747,Hawke Ethan,Vítěz,25-WINNER_NWAY-a,20.0
2026-03-11,2513461749,Jordan B. Michael,Vítěz,25-WINNER_NWAY-a,1.7
2026-03-11,2513461750,Moura Wagner,Vítěz,25-WINNER_NWAY-a,17.0
2026-03-10,2513461750,Moura Wagner,Vítěz,25-WINNER_NWAY-a,17.0
2026-03-10,2513461749,Jordan B. Michael,Vítěz,25-WINNER_NWAY-a,1.7333333333333334
2026-03-10,2513461748,Chalamet Timothée,Vítěz,25-WINNER_NWAY-a,2.3666666666666667
2026-03-10,2513461747,Hawke Ethan,Vítěz,25-WINNER_NWAY-a,19.333333333333332
2026-03-10,2513461746,DiCaprio Leonardo,Vítěz,25-WINNER_NWAY-a,9.666666666666666
2026-03-09,2513461750,Moura Wagner,Vítěz,25-WINNER_NWAY-a,17.0
2026-03-09,2513461749,Jordan B. Michael,Vítěz,25-WINNER_NWAY-a,2.05
2026-03-09,2513461748,Chalamet Timothée,Vítěz,25-WINNER_NWAY-a,2.0
2026-03-09,2513461747,Hawke Ethan,Vítěz,25-WINNER_NWAY-a,20.0
2026-03-09,2513461746,DiCaprio Leonardo,Vítěz,25-WINNER_NWAY-a,9.0
2026-03-08,2513461748,Chalamet Timothée,Vítěz,25-WINNER_NWAY-a,1.9666666666666668
2026-03-08,2513461746,DiCaprio Leonardo,Vítěz,25-WINNER_NWAY-a,10.0
2026-03-08,2513461747,Hawke Ethan,Vítěz,25-WINNER_NWAY-a,20.0
2026-03-08,2513461750,Moura Wagner,Vítěz,25-WINNER_NWAY-a,17.0
2026-03-08,2513461749,Jordan B. Michael,Vítěz,25-WINNER_NWAY-a,2.05
2026-03-07,2513461750,Moura Wagner,Vítěz,25-WINNER_NWAY-a,14.333333333333334
2026-03-07,2513461749,Jordan B. Michael,Vítěz,25-WINNER_NWAY-a,2.2166666666666663
2026-03-07,2513461748,Chalamet Timothée,Vítěz,25-WINNER_NWAY-a,1.8333333333333333
2026-03-07,2513461747,Hawke Ethan,Vítěz,25-WINNER_NWAY-a,20.0
2026-03-07,2513461746,DiCaprio Leonardo,Vítěz,25-WINNER_NWAY-a,11.333333333333334
2026-03-06,2513461750,Moura Wagner,Vítěz,25-WINNER_NWAY-a,13.0
2026-03-06,2513461749,Jordan B. Michael,Vítěz,25-WINNER_NWAY-a,2.3
2026-03-06,2513461748,Chalamet Timothée,Vítěz,25-WINNER_NWAY-a,1.8
2026-03-06,2513461747,Hawke Ethan,Vítěz,25-WINNER_NWAY-a,20.0
2026-03-06,2513461746,DiCaprio Leonardo,Vítěz,25-WINNER_NWAY-a,11.0
2026-03-05,2513461748,Chalamet Timothée,Vítěz,25-WINNER_NWAY-a,1.8
2026-03-05,2513461746,DiCaprio Leonardo,Vítěz,25-WINNER_NWAY-a,11.0
2026-03-05,2513461747,Hawke Ethan,Vítěz,25-WINNER_NWAY-a,20.0
2026-03-05,2513461750,Moura Wagner,Vítěz,25-WINNER_NWAY-a,13.0
2026-03-05,2513461749,Jordan B. Michael,Vítěz,25-WINNER_NWAY-a,2.3
2026-03-04,2513461750,Moura Wagner,Vítěz,25-WINNER_NWAY-a,13.0
2026-03-04,2513461749,Jordan B. Michael,Vítěz,25-WINNER_NWAY-a,2.3
2026-03-04,2513461748,Chalamet Timothée,Vítěz,25-WINNER_NWAY-a,1.8
2026-03-04,2513461747,Hawke Ethan,Vítěz,25-WINNER_NWAY-a,23.333333333333332
2026-03-04,2513461746,DiCaprio Leonardo,Vítěz,25-WINNER_NWAY-a,10.333333333333334
2026-03-03,2513461748,Chalamet Timothée,Vítěz,25-WINNER_NWAY-a,1.8
2026-03-03,2513461746,DiCaprio Leonardo,Vítěz,25-WINNER_NWAY-a,10.0
2026-03-03,2513461747,Hawke Ethan,Vítěz,25-WINNER_NWAY-a,25.0
2026-03-03,2513461749,Jordan B. Michael,Vítěz,25-WINNER_NWAY-a,2.3
2026-03-03,2513461750,Moura Wagner,Vítěz,25-WINNER_NWAY-a,13.0
2026-03-02,2513461750,Moura Wagner,Vítěz,25-WINNER_NWAY-a,12.5
2026-03-02,2513461749,Jordan B. Michael,Vítěz,25-WINNER_NWAY-a,2.5
2026-03-02,2513461748,Chalamet Timothée,Vítěz,25-WINNER_NWAY-a,1.75
2026-03-02,2513461747,Hawke Ethan,Vítěz,25-WINNER_NWAY-a,25.0
2026-03-02,2513461746,DiCaprio Leonardo,Vítěz,25-WINNER_NWAY-a,9.0
2026-03-01,2513461750,Moura Wagner,Vítěz,25-WINNER_NWAY-a,15.0
2026-03-01,2513461749,Jordan B. Michael,Vítěz,25-WINNER_NWAY-a,10.0
2026-03-01,2513461748,Chalamet Timothée,Vítěz,25-WINNER_NWAY-a,1.15
2026-03-01,2513461747,Hawke Ethan,Vítěz,25-WINNER_NWAY-a,20.0
2026-03-01,2513461746,DiCaprio Leonardo,Vítěz,25-WINNER_NWAY-a,8.0
2026-02-28,2513461748,Chalamet Timothée,Vítěz,25-WINNER_NWAY-a,1.15
2026-02-28,2513461746,DiCaprio Leonardo,Vítěz,25-WINNER_NWAY-a,7.333333333333333
2026-02-28,2513461747,Hawke Ethan,Vítěz,25-WINNER_NWAY-a,22.666666666666668
2026-02-28,2513461750,Moura Wagner,Vítěz,25-WINNER_NWAY-a,13.0
2026-02-28,2513461749,Jordan B. Michael,Vítěz,25-WINNER_NWAY-a,12.0
2026-02-27,2513461750,Moura Wagner,Vítěz,25-WINNER_NWAY-a,12.0
2026-02-27,2513461749,Jordan B. Michael,Vítěz,25-WINNER_NWAY-a,13.0
2026-02-27,2513461748,Chalamet Timothée,Vítěz,25-WINNER_NWAY-a,1.15
2026-02-27,2513461747,Hawke Ethan,Vítěz,25-WINNER_NWAY-a,30.0
2026-02-27,2513461746,DiCaprio Leonardo,Vítěz,25-WINNER_NWAY-a,7.0
2026-02-26,2513461748,Chalamet Timothée,Vítěz,25-WINNER_NWAY-a,1.15
2026-02-26,2513461746,DiCaprio Leonardo,Vítěz,25-WINNER_NWAY-a,7.0
2026-02-26,2513461747,Hawke Ethan,Vítěz,25-WINNER_NWAY-a,30.0
2026-02-26,2513461749,Jordan B. Michael,Vítěz,25-WINNER_NWAY-a,13.0
2026-02-26,2513461750,Moura Wagner,Vítěz,25-WINNER_NWAY-a,12.0
2026-02-25,2513461750,Moura Wagner,Vítěz,25-WINNER_NWAY-a,11.333333333333334
2026-02-25,2513461749,Jordan B. Michael,Vítěz,25-WINNER_NWAY-a,13.666666666666666
2026-02-25,2513461748,Chalamet Timothée,Vítěz,25-WINNER_NWAY-a,1.15
