date,id,name,event_name,selection_id,odd
2025-12-10,2466749017,Ne,Vítěz Házenkářky SR do 17 let,25-POSITION_PLAYER-a,7.0
2025-12-10,2466749018,Ano,Vítěz Házenkářky SR do 17 let,25-POSITION_PLAYER-a,1.03
2025-12-09,2466749017,Ne,Vítěz Házenkářky SR do 17 let,25-POSITION_PLAYER-a,7.0
2025-12-09,2466749018,Ano,Vítěz Házenkářky SR do 17 let,25-POSITION_PLAYER-a,1.03
2025-12-08,2466749017,Ne,Vítěz Házenkářky SR do 17 let,25-POSITION_PLAYER-a,7.0
2025-12-08,2466749018,Ano,Vítěz Házenkářky SR do 17 let,25-POSITION_PLAYER-a,1.03
2025-12-07,2466749017,Ne,Vítěz Házenkářky SR do 17 let,25-POSITION_PLAYER-a,6.833333333333333
2025-12-07,2466749018,Ano,Vítěz Házenkářky SR do 17 let,25-POSITION_PLAYER-a,1.0366666666666668
2025-12-06,2466749017,Ne,Vítěz Házenkářky SR do 17 let,25-POSITION_PLAYER-a,6.5
2025-12-06,2466749018,Ano,Vítěz Házenkářky SR do 17 let,25-POSITION_PLAYER-a,1.05
2025-12-05,2466749017,Ne,Vítěz Házenkářky SR do 17 let,25-POSITION_PLAYER-a,6.5
2025-12-05,2466749018,Ano,Vítěz Házenkářky SR do 17 let,25-POSITION_PLAYER-a,1.05
2025-12-04,2466749017,Ne,Vítěz Házenkářky SR do 17 let,25-POSITION_PLAYER-a,6.5
2025-12-04,2466749018,Ano,Vítěz Házenkářky SR do 17 let,25-POSITION_PLAYER-a,1.05
2025-12-03,2466749017,Ne,Vítěz Házenkářky SR do 17 let,25-POSITION_PLAYER-a,6.5
2025-12-03,2466749018,Ano,Vítěz Házenkářky SR do 17 let,25-POSITION_PLAYER-a,1.05
