date,id,name,event_name,selection_id,odd
2026-03-10,2547119647,Ne,Nejvíc hlasů získá TISZA,25-POSITION_PARTICIPANT_VOTES-a,2.79
2026-03-10,2547119648,Ano,Nejvíc hlasů získá TISZA,25-POSITION_PARTICIPANT_VOTES-a,1.35
