date,id,name,event_name,selection_id,odd
2026-01-29,2510989908,Ano,PS vysloví nedůvěru Vládě ČR v hlasování do 6.2.2026,25-GENERAL_QUESTION_YES_NO-a,30.0
2026-01-29,2510979832,Ano,"Do 30.6.2026 12:00 SELČ se uskuteční setkání, na kterém budou osobně přítomní V.Zelenskyj a V.Putin a proběhne jejich osobní jednání",25-GENERAL_QUESTION_YES_NO-a,5.0
2026-01-29,2477702723,Ne,Poslanecká sněmovna schválí do 30.3.2026 vydání Andreje Babiše k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-29,2477702724,Ano,Poslanecká sněmovna schválí do 30.3.2026 vydání Andreje Babiše k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,20.0
2026-01-29,2477702725,Ano,Poslanecká sněmovna schválí do 30.3.2026 vydání Tomia Okamury k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,15.0
2026-01-29,2477702726,Ne,Poslanecká sněmovna schválí do 30.3.2026 vydání Tomia Okamury k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-29,2477702730,Ne,V roce 2026 se v Česku uskuteční předčasné volby do PS,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-29,2477702729,Ano,V roce 2026 se v Česku uskuteční předčasné volby do PS,25-GENERAL_QUESTION_YES_NO-a,40.0
2026-01-29,2510979833,Ne,"Do 30.6.2026 12:00 SELČ se uskuteční setkání, na kterém budou osobně přítomní V.Zelenskyj a V.Putin a proběhne jejich osobní jednání",25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-29,2510979834,Ne,Filip Turek bude ministr životního prostředí 31.3.2026,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-29,2510979835,Ano,Filip Turek bude ministr životního prostředí 31.3.2026,25-GENERAL_QUESTION_YES_NO-a,12.0
2026-01-29,2510979836,Ne,Petr Macinka bude ministr zahraničí 31.3.2026,25-GENERAL_QUESTION_YES_NO-a,11.333333333333334
2026-01-29,2510979837,Ano,Petr Macinka bude ministr zahraničí 31.3.2026,25-GENERAL_QUESTION_YES_NO-a,1.0033333333333332
2026-01-29,2510989907,Ne,PS vysloví nedůvěru Vládě ČR v hlasování do 6.2.2026,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-28,2510979832,Ano,"Do 30.6.2026 12:00 SELČ se uskuteční setkání, na kterém budou osobně přítomní V.Zelenskyj a V.Putin a proběhne jejich osobní jednání",25-GENERAL_QUESTION_YES_NO-a,5.0
2026-01-28,2477702723,Ne,Poslanecká sněmovna schválí do 30.3.2026 vydání Andreje Babiše k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-28,2477702724,Ano,Poslanecká sněmovna schválí do 30.3.2026 vydání Andreje Babiše k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,20.0
2026-01-28,2477702725,Ano,Poslanecká sněmovna schválí do 30.3.2026 vydání Tomia Okamury k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,15.0
2026-01-28,2477702726,Ne,Poslanecká sněmovna schválí do 30.3.2026 vydání Tomia Okamury k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-28,2477702729,Ano,V roce 2026 se v Česku uskuteční předčasné volby do PS,25-GENERAL_QUESTION_YES_NO-a,40.0
2026-01-28,2477702730,Ne,V roce 2026 se v Česku uskuteční předčasné volby do PS,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-28,2510979834,Ne,Filip Turek bude ministr životního prostředí 31.3.2026,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-28,2510979833,Ne,"Do 30.6.2026 12:00 SELČ se uskuteční setkání, na kterém budou osobně přítomní V.Zelenskyj a V.Putin a proběhne jejich osobní jednání",25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-28,2510979835,Ano,Filip Turek bude ministr životního prostředí 31.3.2026,25-GENERAL_QUESTION_YES_NO-a,12.0
2026-01-28,2510979836,Ne,Petr Macinka bude ministr zahraničí 31.3.2026,25-GENERAL_QUESTION_YES_NO-a,10.0
2026-01-28,2510979837,Ano,Petr Macinka bude ministr zahraničí 31.3.2026,25-GENERAL_QUESTION_YES_NO-a,1.01
2026-01-28,2510989907,Ne,PS vysloví nedůvěru Vládě ČR v hlasování do 6.2.2026,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-28,2510989908,Ano,PS vysloví nedůvěru Vládě ČR v hlasování do 6.2.2026,25-GENERAL_QUESTION_YES_NO-a,30.0
2026-01-17,2477702726,Ne,Poslanecká sněmovna schválí do 30.3.2026 vydání Tomia Okamury k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-17,2477702723,Ne,Poslanecká sněmovna schválí do 30.3.2026 vydání Andreje Babiše k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-17,2477702724,Ano,Poslanecká sněmovna schválí do 30.3.2026 vydání Andreje Babiše k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,20.0
2026-01-17,2477702725,Ano,Poslanecká sněmovna schválí do 30.3.2026 vydání Tomia Okamury k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,15.0
2026-01-17,2477702730,Ne,V roce 2026 se v Česku uskuteční předčasné volby do PS,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-17,2477702729,Ano,V roce 2026 se v Česku uskuteční předčasné volby do PS,25-GENERAL_QUESTION_YES_NO-a,40.0
2026-01-17,2481816480,Ne,Jaromír Zůna bude 28.2.2026 ministr obrany,25-GENERAL_QUESTION_YES_NO-a,10.0
2026-01-17,2481816481,Ano,Jaromír Zůna bude 28.2.2026 ministr obrany,25-GENERAL_QUESTION_YES_NO-a,1.01
2026-01-16,2477702729,Ano,V roce 2026 se v Česku uskuteční předčasné volby do PS,25-GENERAL_QUESTION_YES_NO-a,40.0
2026-01-16,2477702724,Ano,Poslanecká sněmovna schválí do 30.3.2026 vydání Andreje Babiše k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,20.0
2026-01-16,2477702725,Ano,Poslanecká sněmovna schválí do 30.3.2026 vydání Tomia Okamury k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,15.0
2026-01-16,2477702726,Ne,Poslanecká sněmovna schválí do 30.3.2026 vydání Tomia Okamury k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-16,2477702723,Ne,Poslanecká sněmovna schválí do 30.3.2026 vydání Andreje Babiše k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-16,2477702730,Ne,V roce 2026 se v Česku uskuteční předčasné volby do PS,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-16,2481816481,Ano,Jaromír Zůna bude 28.2.2026 ministr obrany,25-GENERAL_QUESTION_YES_NO-a,1.01
2026-01-16,2481816480,Ne,Jaromír Zůna bude 28.2.2026 ministr obrany,25-GENERAL_QUESTION_YES_NO-a,10.0
2026-01-15,2477702729,Ano,V roce 2026 se v Česku uskuteční předčasné volby do PS,25-GENERAL_QUESTION_YES_NO-a,40.0
2026-01-15,2477702724,Ano,Poslanecká sněmovna schválí do 30.3.2026 vydání Andreje Babiše k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,20.0
2026-01-15,2477702725,Ano,Poslanecká sněmovna schválí do 30.3.2026 vydání Tomia Okamury k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,15.0
2026-01-15,2477702726,Ne,Poslanecká sněmovna schválí do 30.3.2026 vydání Tomia Okamury k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-15,2477702723,Ne,Poslanecká sněmovna schválí do 30.3.2026 vydání Andreje Babiše k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-15,2477702730,Ne,V roce 2026 se v Česku uskuteční předčasné volby do PS,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-15,2481816480,Ne,Jaromír Zůna bude 28.2.2026 ministr obrany,25-GENERAL_QUESTION_YES_NO-a,10.0
2026-01-15,2481816481,Ano,Jaromír Zůna bude 28.2.2026 ministr obrany,25-GENERAL_QUESTION_YES_NO-a,1.01
2026-01-14,2481816481,Ano,Jaromír Zůna bude 28.2.2026 ministr obrany,25-GENERAL_QUESTION_YES_NO-a,1.01
2026-01-14,2481816480,Ne,Jaromír Zůna bude 28.2.2026 ministr obrany,25-GENERAL_QUESTION_YES_NO-a,10.0
2026-01-14,2477702730,Ne,V roce 2026 se v Česku uskuteční předčasné volby do PS,25-GENERAL_QUESTION_YES_NO-a,1.0
2026-01-14,2477702729,Ano,V roce 2026 se v Česku uskuteční předčasné volby do PS,25-GENERAL_QUESTION_YES_NO-a,40.0
2026-01-14,2477702726,Ne,Poslanecká sněmovna schválí do 30.3.2026 vydání Tomia Okamury k trestnímu stíhání,25-GENERAL_QUESTION_YES_NO-a,1.0
