date,id,name,event_name,selection_id,odd
2026-09-09,2709003988,Hlaváček Petr,Vítěz,25-WINNER_NWAY-a,1.8
2026-09-09,2709003989,Urban Milan,Vítěz,25-WINNER_NWAY-a,88.0
2026-09-09,2709003990,Nislerová Tereza,Vítěz,25-WINNER_NWAY-a,15.0
2026-09-09,2709003991,Portlík Tomáš,Vítěz,25-WINNER_NWAY-a,1.9
2026-09-09,2709003992,Scheinherr Adam,Vítěz,25-WINNER_NWAY-a,5.0
2026-09-09,2709003993,Sovová Klára,Vítěz,25-WINNER_NWAY-a,88.0
2026-09-09,2709003994,Hušbauer Jan,Vítěz,25-WINNER_NWAY-a,6.0
2026-09-08,2709003988,Hlaváček Petr,Vítěz,25-WINNER_NWAY-a,1.7666666666666666
2026-09-08,2709003989,Urban Milan,Vítěz,25-WINNER_NWAY-a,88.0
2026-09-08,2709003990,Nislerová Tereza,Vítěz,25-WINNER_NWAY-a,13.666666666666666
2026-09-08,2709003991,Portlík Tomáš,Vítěz,25-WINNER_NWAY-a,2.1333333333333333
2026-09-08,2709003992,Scheinherr Adam,Vítěz,25-WINNER_NWAY-a,5.0
2026-09-08,2709003993,Sovová Klára,Vítěz,25-WINNER_NWAY-a,88.0
2026-09-08,2709003994,Hušbauer Jan,Vítěz,25-WINNER_NWAY-a,5.0
