date,title,odds,date_bet,identifier
2017-08-28T18:02:02.922218,Německo,1.15,31.12.2017 23:55,1
2017-08-28T18:02:02.922218,Turecko,4.50,31.12.2017 23:55,3
2017-08-29T06:02:02.722867,Německo,1.15,31.12.2017 23:55,1
2017-08-29T06:02:02.722867,Turecko,4.50,31.12.2017 23:55,3
2017-08-29T18:02:02.929964,Německo,1.15,31.12.2017 23:55,1
2017-08-29T18:02:02.929964,Turecko,4.50,31.12.2017 23:55,3
2017-08-30T06:02:02.088943,Německo,1.15,31.12.2017 23:55,1
2017-08-30T06:02:02.088943,Turecko,4.50,31.12.2017 23:55,3
2017-08-30T18:02:02.812655,Německo,1.15,31.12.2017 23:55,1
2017-08-30T18:02:02.812655,Turecko,4.50,31.12.2017 23:55,3
2017-08-31T06:02:02.839691,Německo,1.15,31.12.2017 23:55,1
2017-08-31T06:02:02.839691,Turecko,4.50,31.12.2017 23:55,3
2017-08-31T18:02:02.533693,Německo,1.15,31.12.2017 23:55,1
2017-08-31T18:02:02.533693,Turecko,4.50,31.12.2017 23:55,3
2017-09-01T06:02:02.801792,Německo,1.15,31.12.2017 23:55,1
2017-09-01T06:02:02.801792,Turecko,4.50,31.12.2017 23:55,3
2017-09-01T18:02:02.841030,Německo,1.15,31.12.2017 23:55,1
2017-09-01T18:02:02.841030,Turecko,4.50,31.12.2017 23:55,3
2017-09-02T06:02:02.501365,Německo,1.15,31.12.2017 23:55,1
2017-09-02T06:02:02.501365,Turecko,4.50,31.12.2017 23:55,3
2017-09-02T18:02:02.866384,Německo,1.15,31.12.2017 23:55,1
2017-09-02T18:02:02.866384,Turecko,4.50,31.12.2017 23:55,3
2017-09-03T06:02:02.872112,Německo,1.15,31.12.2017 23:55,1
2017-09-03T06:02:02.872112,Turecko,4.50,31.12.2017 23:55,3
2017-09-03T18:02:02.307054,Německo,1.15,31.12.2017 23:55,1
2017-09-03T18:02:02.307054,Turecko,4.50,31.12.2017 23:55,3
2017-09-04T06:02:02.481746,Německo,1.15,31.12.2017 23:55,1
2017-09-04T06:02:02.481746,Turecko,4.50,31.12.2017 23:55,3
2017-09-04T18:02:02.004139,Německo,1.15,31.12.2017 23:55,1
2017-09-04T18:02:02.004139,Turecko,4.50,31.12.2017 23:55,3
2017-09-05T06:02:02.492258,Německo,1.15,31.12.2017 23:55,1
2017-09-05T06:02:02.492258,Turecko,4.50,31.12.2017 23:55,3
2017-09-05T18:02:02.953487,Německo,1.15,31.12.2017 23:55,1
2017-09-05T18:02:02.953487,Turecko,4.50,31.12.2017 23:55,3
2017-09-06T06:02:02.231418,Německo,1.15,31.12.2017 23:55,1
2017-09-06T06:02:02.231418,Turecko,4.50,31.12.2017 23:55,3
2017-09-06T18:02:02.758786,Německo,1.15,31.12.2017 23:55,1
2017-09-06T18:02:02.758786,Turecko,4.50,31.12.2017 23:55,3
2017-09-07T06:02:02.453489,Německo,1.15,31.12.2017 23:55,1
2017-09-07T06:02:02.453489,Turecko,4.50,31.12.2017 23:55,3
2017-09-07T18:02:02.882583,Německo,1.15,31.12.2017 23:55,1
2017-09-07T18:02:02.882583,Turecko,4.50,31.12.2017 23:55,3
2017-09-08T06:02:02.779787,Německo,1.15,31.12.2017 23:55,1
2017-09-08T06:02:02.779787,Turecko,4.50,31.12.2017 23:55,3
2017-09-08T18:02:02.993658,Německo,1.15,31.12.2017 23:55,1
2017-09-08T18:02:02.993658,Turecko,4.50,31.12.2017 23:55,3
2017-09-09T06:02:02.870844,Německo,1.15,31.12.2017 23:55,1
2017-09-09T06:02:02.870844,Turecko,4.50,31.12.2017 23:55,3
2017-09-09T18:02:02.927394,Německo,1.15,31.12.2017 23:55,1
2017-09-09T18:02:02.927394,Turecko,4.50,31.12.2017 23:55,3
2017-09-10T06:02:03.236640,Německo,1.15,31.12.2017 23:55,1
2017-09-10T06:02:03.236640,Turecko,4.50,31.12.2017 23:55,3
2017-09-10T18:02:02.385800,Německo,1.15,31.12.2017 23:55,1
2017-09-10T18:02:02.385800,Turecko,4.50,31.12.2017 23:55,3
2017-09-11T06:02:02.907761,Německo,1.15,31.12.2017 23:55,1
2017-09-11T06:02:02.907761,Turecko,4.50,31.12.2017 23:55,3
2017-09-11T18:02:03.015080,Německo,1.15,31.12.2017 23:55,1
2017-09-11T18:02:03.015080,Turecko,4.50,31.12.2017 23:55,3
2017-09-12T06:02:03.141183,Německo,1.15,31.12.2017 23:55,1
2017-09-12T06:02:03.141183,Turecko,4.50,31.12.2017 23:55,3
2017-09-12T18:02:02.394030,Německo,1.15,31.12.2017 23:55,1
2017-09-12T18:02:02.394030,Turecko,4.50,31.12.2017 23:55,3
2017-09-13T06:02:02.652389,Německo,1.15,31.12.2017 23:55,1
2017-09-13T06:02:02.652389,Turecko,4.50,31.12.2017 23:55,3
2017-09-13T18:02:02.559275,Německo,1.15,31.12.2017 23:55,1
2017-09-13T18:02:02.559275,Turecko,4.50,31.12.2017 23:55,3
2017-09-14T06:02:02.763011,Německo,1.15,31.12.2017 23:55,1
2017-09-14T06:02:02.763011,Turecko,4.50,31.12.2017 23:55,3
2017-09-14T18:02:02.600586,Německo,1.15,31.12.2017 23:55,1
2017-09-14T18:02:02.600586,Turecko,4.50,31.12.2017 23:55,3
2017-09-15T06:02:02.988289,Německo,1.15,31.12.2017 23:55,1
2017-09-15T06:02:02.988289,Turecko,4.50,31.12.2017 23:55,3
2017-09-15T18:02:02.821357,Německo,1.15,31.12.2017 23:55,1
2017-09-15T18:02:02.821357,Turecko,4.50,31.12.2017 23:55,3
2017-09-16T06:02:03.053076,Německo,1.15,31.12.2017 23:55,1
2017-09-16T06:02:03.053076,Turecko,4.50,31.12.2017 23:55,3
2017-09-16T18:02:03.241981,Německo,1.15,31.12.2017 23:55,1
2017-09-16T18:02:03.241981,Turecko,4.50,31.12.2017 23:55,3
2017-09-17T06:02:02.808894,Německo,1.15,31.12.2017 23:55,1
2017-09-17T06:02:02.808894,Turecko,4.50,31.12.2017 23:55,3
2017-09-17T18:02:02.303286,Německo,1.15,31.12.2017 23:55,1
