date,title,odds,date_bet,identifier
2017-01-27T11:02:02.218179,Mahershala Ali,1.10,28.02.2017 23:59,1
2017-01-27T11:02:02.218179,Jeff Bridges,10.00,28.02.2017 23:59,3
2017-01-27T11:02:02.218179,Michael Shannon,12.00,28.02.2017 23:59,4
2017-01-27T11:02:02.218179,Lucas Hedges,15.00,28.02.2017 23:59,5
2017-01-27T11:02:02.218179,Dev Patel,25.00,28.02.2017 23:59,6
2017-01-27T23:02:02.046539,Mahershala Ali,1.12,28.02.2017 23:59,1
2017-01-27T23:02:02.046539,Jeff Bridges,10.00,28.02.2017 23:59,3
2017-01-27T23:02:02.046539,Michael Shannon,12.00,28.02.2017 23:59,4
2017-01-27T23:02:02.046539,Lucas Hedges,15.00,28.02.2017 23:59,5
2017-01-27T23:02:02.046539,Dev Patel,20.00,28.02.2017 23:59,6
2017-01-28T11:02:01.845534,Mahershala Ali,1.12,28.02.2017 23:59,1
2017-01-28T11:02:01.845534,Jeff Bridges,10.00,28.02.2017 23:59,3
2017-01-28T11:02:01.845534,Michael Shannon,12.00,28.02.2017 23:59,4
2017-01-28T11:02:01.845534,Lucas Hedges,15.00,28.02.2017 23:59,5
2017-01-28T11:02:01.845534,Dev Patel,20.00,28.02.2017 23:59,6
2017-01-28T23:02:02.357355,Mahershala Ali,1.12,28.02.2017 23:59,1
2017-01-28T23:02:02.357355,Jeff Bridges,10.00,28.02.2017 23:59,3
2017-01-28T23:02:02.357355,Michael Shannon,12.00,28.02.2017 23:59,4
2017-01-28T23:02:02.357355,Lucas Hedges,15.00,28.02.2017 23:59,5
2017-01-28T23:02:02.357355,Dev Patel,20.00,28.02.2017 23:59,6
2017-01-29T11:02:02.543378,Mahershala Ali,1.15,28.02.2017 23:59,1
2017-01-29T11:02:02.543378,Jeff Bridges,9.00,28.02.2017 23:59,3
2017-01-29T11:02:02.543378,Michael Shannon,12.00,28.02.2017 23:59,4
2017-01-29T11:02:02.543378,Lucas Hedges,15.00,28.02.2017 23:59,5
2017-01-29T11:02:02.543378,Dev Patel,13.00,28.02.2017 23:59,6
2017-01-29T23:02:02.667656,Mahershala Ali,1.15,28.02.2017 23:59,1
2017-01-29T23:02:02.667656,Jeff Bridges,9.00,28.02.2017 23:59,3
2017-01-29T23:02:02.667656,Michael Shannon,12.00,28.02.2017 23:59,4
2017-01-29T23:02:02.667656,Lucas Hedges,15.00,28.02.2017 23:59,5
2017-01-29T23:02:02.667656,Dev Patel,13.00,28.02.2017 23:59,6
2017-01-30T11:02:02.441842,Mahershala Ali,1.10,28.02.2017 23:59,1
2017-01-30T11:02:02.441842,Jeff Bridges,10.00,28.02.2017 23:59,3
2017-01-30T11:02:02.441842,Michael Shannon,17.00,28.02.2017 23:59,4
2017-01-30T11:02:02.441842,Lucas Hedges,15.00,28.02.2017 23:59,5
2017-01-30T11:02:02.441842,Dev Patel,20.00,28.02.2017 23:59,6
2017-01-30T23:02:02.509819,Mahershala Ali,1.10,28.02.2017 23:59,1
2017-01-30T23:02:02.509819,Jeff Bridges,10.00,28.02.2017 23:59,3
2017-01-30T23:02:02.509819,Michael Shannon,17.00,28.02.2017 23:59,4
2017-01-30T23:02:02.509819,Lucas Hedges,15.00,28.02.2017 23:59,5
