date,title,odds,date_bet,identifier
2016-11-27T11:02:02.473097,Peter Sagan,1.40,06.12.2016 23:55,1
2016-11-27T11:02:02.473097,Matej Tóth,3.50,06.12.2016 23:55,3
2016-11-27T11:02:02.473097,Dominika Cibulková,12.00,06.12.2016 23:55,4
2016-11-27T11:02:02.473097,Ladislav a Peter Škantárovci,15.00,06.12.2016 23:55,5
2016-11-27T11:02:02.473097,Matej Beňuš,40.00,06.12.2016 23:55,6
2016-11-27T11:02:02.473097,Veronika Velez Zuzulová,50.00,06.12.2016 23:55,7
2016-11-27T11:02:02.473097,Marek Hamšík,60.00,06.12.2016 23:55,8
2016-11-27T11:02:02.473097,Štefan Svitko,100.00,06.12.2016 23:55,9
2016-11-27T23:02:02.467082,Peter Sagan,1.55,06.12.2016 23:55,1
2016-11-27T23:02:02.467082,Matej Tóth,3.00,06.12.2016 23:55,3
2016-11-27T23:02:02.467082,Dominika Cibulková,12.00,06.12.2016 23:55,4
2016-11-27T23:02:02.467082,Ladislav a Peter Škantárovci,15.00,06.12.2016 23:55,5
2016-11-27T23:02:02.467082,Matej Beňuš,40.00,06.12.2016 23:55,6
2016-11-27T23:02:02.467082,Veronika Velez Zuzulová,50.00,06.12.2016 23:55,7
2016-11-27T23:02:02.467082,Marek Hamšík,60.00,06.12.2016 23:55,8
2016-11-27T23:02:02.467082,Štefan Svitko,100.00,06.12.2016 23:55,9
2016-11-28T11:02:01.871676,Peter Sagan,1.80,06.12.2016 23:55,1
2016-11-28T11:02:01.871676,Matej Tóth,2.20,06.12.2016 23:55,3
2016-11-28T11:02:01.871676,Dominika Cibulková,12.00,06.12.2016 23:55,4
2016-11-28T11:02:01.871676,Ladislav a Peter Škantárovci,20.00,06.12.2016 23:55,5
2016-11-28T11:02:01.871676,Matej Beňuš,40.00,06.12.2016 23:55,6
2016-11-28T11:02:01.871676,Veronika Velez Zuzulová,50.00,06.12.2016 23:55,7
2016-11-28T11:02:01.871676,Marek Hamšík,60.00,06.12.2016 23:55,8
2016-11-28T11:02:01.871676,Štefan Svitko,100.00,06.12.2016 23:55,9
2016-11-28T23:02:02.448942,Peter Sagan,1.90,06.12.2016 23:55,1
2016-11-28T23:02:02.448942,Matej Tóth,2.10,06.12.2016 23:55,3
2016-11-28T23:02:02.448942,Dominika Cibulková,10.00,06.12.2016 23:55,4
2016-11-28T23:02:02.448942,Ladislav a Peter Škantárovci,20.00,06.12.2016 23:55,5
2016-11-28T23:02:02.448942,Matej Beňuš,40.00,06.12.2016 23:55,6
2016-11-28T23:02:02.448942,Veronika Velez Zuzulová,50.00,06.12.2016 23:55,7
2016-11-28T23:02:02.448942,Marek Hamšík,60.00,06.12.2016 23:55,8
2016-11-28T23:02:02.448942,Štefan Svitko,100.00,06.12.2016 23:55,9
2016-11-29T11:02:02.030470,Peter Sagan,1.80,06.12.2016 23:55,1
2016-11-29T11:02:02.030470,Matej Tóth,2.30,06.12.2016 23:55,3
2016-11-29T11:02:02.030470,Dominika Cibulková,8.00,06.12.2016 23:55,4
2016-11-29T11:02:02.030470,Ladislav a Peter Škantárovci,20.00,06.12.2016 23:55,5
2016-11-29T11:02:02.030470,Matej Beňuš,40.00,06.12.2016 23:55,6
2016-11-29T11:02:02.030470,Veronika Velez Zuzulová,50.00,06.12.2016 23:55,7
2016-11-29T11:02:02.030470,Marek Hamšík,60.00,06.12.2016 23:55,8
2016-11-29T11:02:02.030470,Štefan Svitko,100.00,06.12.2016 23:55,9
2016-11-29T23:02:02.268864,Peter Sagan,1.70,04.12.2016 23:55,1
2016-11-29T23:02:02.268864,Matej Tóth,3.00,04.12.2016 23:55,3
2016-11-29T23:02:02.268864,Dominika Cibulková,5.00,04.12.2016 23:55,4
2016-11-29T23:02:02.268864,Ladislav a Peter Škantárovci,20.00,04.12.2016 23:55,5
2016-11-29T23:02:02.268864,Matej Beňuš,40.00,04.12.2016 23:55,6
2016-11-29T23:02:02.268864,Veronika Velez Zuzulová,50.00,04.12.2016 23:55,7
2016-11-29T23:02:02.268864,Marek Hamšík,60.00,04.12.2016 23:55,8
2016-11-29T23:02:02.268864,Štefan Svitko,100.00,04.12.2016 23:55,9
2016-11-30T11:02:02.117253,Peter Sagan,1.85,04.12.2016 23:55,1
2016-11-30T11:02:02.117253,Matej Tóth,2.70,04.12.2016 23:55,3
2016-11-30T11:02:02.117253,Dominika Cibulková,5.00,04.12.2016 23:55,4
2016-11-30T11:02:02.117253,Ladislav a Peter Škantárovci,20.00,04.12.2016 23:55,5
2016-11-30T11:02:02.117253,Matej Beňuš,40.00,04.12.2016 23:55,6
2016-11-30T11:02:02.117253,Veronika Velez Zuzulová,50.00,04.12.2016 23:55,7
2016-11-30T11:02:02.117253,Marek Hamšík,60.00,04.12.2016 23:55,8
2016-11-30T11:02:02.117253,Štefan Svitko,100.00,04.12.2016 23:55,9
2016-11-30T23:02:02.221486,Peter Sagan,1.75,04.12.2016 23:55,1
2016-11-30T23:02:02.221486,Matej Tóth,2.80,04.12.2016 23:55,3
2016-11-30T23:02:02.221486,Dominika Cibulková,5.50,04.12.2016 23:55,4
2016-11-30T23:02:02.221486,Ladislav a Peter Škantárovci,20.00,04.12.2016 23:55,5
2016-11-30T23:02:02.221486,Matej Beňuš,40.00,04.12.2016 23:55,6
2016-11-30T23:02:02.221486,Veronika Velez Zuzulová,50.00,04.12.2016 23:55,7
2016-11-30T23:02:02.221486,Marek Hamšík,60.00,04.12.2016 23:55,8
2016-11-30T23:02:02.221486,Štefan Svitko,100.00,04.12.2016 23:55,9
2016-12-01T11:02:01.869740,Peter Sagan,1.75,04.12.2016 23:55,1
2016-12-01T11:02:01.869740,Matej Tóth,2.80,04.12.2016 23:55,3
2016-12-01T11:02:01.869740,Dominika Cibulková,5.50,04.12.2016 23:55,4
2016-12-01T11:02:01.869740,Ladislav a Peter Škantárovci,20.00,04.12.2016 23:55,5
2016-12-01T11:02:01.869740,Matej Beňuš,40.00,04.12.2016 23:55,6
2016-12-01T11:02:01.869740,Veronika Velez Zuzulová,50.00,04.12.2016 23:55,7
2016-12-01T11:02:01.869740,Marek Hamšík,60.00,04.12.2016 23:55,8
2016-12-01T11:02:01.869740,Štefan Svitko,100.00,04.12.2016 23:55,9
2016-12-02T12:48:15.054152,Peter Sagan,1.70,04.12.2016 23:55,1
2016-12-02T12:48:15.054152,Matej Tóth,2.80,04.12.2016 23:55,3
2016-12-02T12:48:15.054152,Dominika Cibulková,5.50,04.12.2016 23:55,4
2016-12-02T12:48:15.054152,Ladislav a Peter Škantárovci,25.00,04.12.2016 23:55,5
2016-12-02T12:48:15.054152,Matej Beňuš,60.00,04.12.2016 23:55,6
2016-12-02T12:48:15.054152,Veronika Velez Zuzulová,70.00,04.12.2016 23:55,7
2016-12-02T12:48:15.054152,Marek Hamšík,80.00,04.12.2016 23:55,8
2016-12-02T12:48:15.054152,Štefan Svitko,100.00,04.12.2016 23:55,9
2016-12-02T12:50:26.567856,Peter Sagan,1.70,04.12.2016 23:55,1
2016-12-02T12:50:26.567856,Matej Tóth,2.80,04.12.2016 23:55,3
2016-12-02T12:50:26.567856,Dominika Cibulková,5.50,04.12.2016 23:55,4
2016-12-02T12:50:26.567856,Ladislav a Peter Škantárovci,25.00,04.12.2016 23:55,5
2016-12-02T12:50:26.567856,Matej Beňuš,60.00,04.12.2016 23:55,6
2016-12-02T12:50:26.567856,Veronika Velez Zuzulová,70.00,04.12.2016 23:55,7
2016-12-02T12:50:26.567856,Marek Hamšík,80.00,04.12.2016 23:55,8
2016-12-02T12:50:26.567856,Štefan Svitko,100.00,04.12.2016 23:55,9
2016-12-02T13:01:06.950306,Peter Sagan,1.70,04.12.2016 23:55,1
2016-12-02T13:01:06.950306,Matej Tóth,2.80,04.12.2016 23:55,3
2016-12-02T13:01:06.950306,Dominika Cibulková,5.50,04.12.2016 23:55,4
2016-12-02T13:01:06.950306,Ladislav a Peter Škantárovci,25.00,04.12.2016 23:55,5
2016-12-02T13:01:06.950306,Matej Beňuš,60.00,04.12.2016 23:55,6
2016-12-02T13:01:06.950306,Veronika Velez Zuzulová,70.00,04.12.2016 23:55,7
2016-12-02T13:01:06.950306,Marek Hamšík,80.00,04.12.2016 23:55,8
2016-12-02T13:01:06.950306,Štefan Svitko,100.00,04.12.2016 23:55,9
