date,id,name,odd,event_name,selection_id
2024-12-04T20:05:13,2172709558,Hes Oskar,25.0,Vítěz,25-WINNER_NWAY-a
2024-12-04T20:05:13,2172709559,Vondráčková Lucie,3.7,Vítěz,25-WINNER_NWAY-a
2024-12-04T20:05:13,2172709560,Dancingerová Marta,12.0,Vítěz,25-WINNER_NWAY-a
2024-12-04T20:05:13,2172709561,Ptáčková Martina,1.15,Vítěz,25-WINNER_NWAY-a
