date,id,name,odd,event_name,selection_id
2026-02-25T22:06:06,2513473227,Hamnet,15.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T22:06:06,2513473228,Jedna bitva za druhou,1.15,Vítěz,25-WINNER_NWAY-a
2026-02-25T22:06:06,2513473229,Tajný agent,150.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T22:06:06,2513473230,Velký Marty,35.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T22:06:06,2513473231,Citová hodnota,50.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T22:06:06,2513473232,F1,200.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T22:06:06,2513473233,Hříšníci,5.5,Vítěz,25-WINNER_NWAY-a
2026-02-25T22:06:06,2513473234,Sny o vlacích,100.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T22:06:06,2513473235,Bugonia,80.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T22:06:06,2513473236,Frankenstein,90.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T14:19:44,2513473227,Hamnet,15.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T14:19:44,2513473228,Jedna bitva za druhou,1.15,Vítěz,25-WINNER_NWAY-a
2026-02-25T14:19:44,2513473229,Tajný agent,150.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T14:19:44,2513473230,Velký Marty,35.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T14:19:44,2513473231,Citová hodnota,50.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T14:19:44,2513473232,F1,200.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T14:19:44,2513473233,Hříšníci,5.5,Vítěz,25-WINNER_NWAY-a
2026-02-25T14:19:44,2513473234,Sny o vlacích,100.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T14:19:44,2513473235,Bugonia,80.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T14:19:44,2513473236,Frankenstein,90.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T06:22:27,2513473227,Hamnet,15.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T06:22:27,2513473228,Jedna bitva za druhou,1.15,Vítěz,25-WINNER_NWAY-a
2026-02-25T06:22:27,2513473229,Tajný agent,150.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T06:22:27,2513473230,Velký Marty,35.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T06:22:27,2513473231,Citová hodnota,50.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T06:22:27,2513473232,F1,200.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T06:22:27,2513473233,Hříšníci,5.5,Vítěz,25-WINNER_NWAY-a
2026-02-25T06:22:27,2513473234,Sny o vlacích,100.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T06:22:27,2513473235,Bugonia,80.0,Vítěz,25-WINNER_NWAY-a
2026-02-25T06:22:27,2513473236,Frankenstein,90.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T22:07:40,2513473227,Hamnet,15.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T22:07:40,2513473228,Jedna bitva za druhou,1.15,Vítěz,25-WINNER_NWAY-a
2026-02-24T22:07:40,2513473229,Tajný agent,150.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T22:07:40,2513473230,Velký Marty,35.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T22:07:40,2513473231,Citová hodnota,50.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T22:07:40,2513473232,F1,200.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T22:07:40,2513473233,Hříšníci,5.5,Vítěz,25-WINNER_NWAY-a
2026-02-24T22:07:40,2513473234,Sny o vlacích,100.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T22:07:40,2513473235,Bugonia,80.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T22:07:40,2513473236,Frankenstein,90.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T14:20:29,2513473227,Hamnet,15.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T14:20:29,2513473228,Jedna bitva za druhou,1.15,Vítěz,25-WINNER_NWAY-a
2026-02-24T14:20:29,2513473229,Tajný agent,150.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T14:20:29,2513473230,Velký Marty,35.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T14:20:29,2513473231,Citová hodnota,50.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T14:20:29,2513473232,F1,200.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T14:20:29,2513473233,Hříšníci,5.5,Vítěz,25-WINNER_NWAY-a
2026-02-24T14:20:29,2513473234,Sny o vlacích,100.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T14:20:29,2513473235,Bugonia,80.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T14:20:29,2513473236,Frankenstein,90.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T06:20:05,2513473227,Hamnet,15.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T06:20:05,2513473228,Jedna bitva za druhou,1.15,Vítěz,25-WINNER_NWAY-a
2026-02-24T06:20:05,2513473229,Tajný agent,150.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T06:20:05,2513473230,Velký Marty,35.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T06:20:05,2513473231,Citová hodnota,50.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T06:20:05,2513473232,F1,200.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T06:20:05,2513473233,Hříšníci,5.5,Vítěz,25-WINNER_NWAY-a
2026-02-24T06:20:05,2513473234,Sny o vlacích,100.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T06:20:05,2513473235,Bugonia,80.0,Vítěz,25-WINNER_NWAY-a
2026-02-24T06:20:05,2513473236,Frankenstein,90.0,Vítěz,25-WINNER_NWAY-a
2026-02-23T22:13:50,2513473227,Hamnet,15.0,Vítěz,25-WINNER_NWAY-a
2026-02-23T22:13:50,2513473228,Jedna bitva za druhou,1.15,Vítěz,25-WINNER_NWAY-a
2026-02-23T22:13:50,2513473229,Tajný agent,150.0,Vítěz,25-WINNER_NWAY-a
