date,id,name,odd,event_name,selection_id
2024-10-23T20:04:42,2140621375,Ta Thuy Dung,25.0,Vítěz,25-WINNER_NWAY-a
2024-10-23T20:04:42,2140621376,Hartl Patrik,5.0,Vítěz,25-WINNER_NWAY-a
2024-10-23T20:04:42,2140621377,Ježek Jiří,12.0,Vítěz,25-WINNER_NWAY-a
2024-10-23T20:04:42,2140621378,Paulová Jana,2.3,Vítěz,25-WINNER_NWAY-a
2024-10-23T20:04:42,2140621379,Vondráčková Lucie,8.0,Vítěz,25-WINNER_NWAY-a
2024-10-23T20:04:42,2140621380,Ptáčková Martina,2.1,Vítěz,25-WINNER_NWAY-a
2024-10-23T20:04:42,2140621381,Dancingerová Marta,20.0,Vítěz,25-WINNER_NWAY-a
2024-10-23T20:04:42,2140621382,Hes Oskar,30.0,Vítěz,25-WINNER_NWAY-a
2024-10-23T20:04:42,2140621383,Blažek Filip,5.0,Vítěz,25-WINNER_NWAY-a
