date,id,name,odd,event_name,selection_id
2024-12-05T04:05:57,2171041803,Georgescu Calin,2.0,Vítěz,25-WINNER_NWAY-a
2024-12-05T04:05:57,2171041804,Lasconi Elena,1.67,Vítěz,25-WINNER_NWAY-a
2024-12-04T12:07:37,2171041803,Georgescu Calin,1.77,Vítěz,25-WINNER_NWAY-a
2024-12-04T12:07:37,2171041804,Lasconi Elena,1.88,Vítěz,25-WINNER_NWAY-a
2024-12-04T04:05:37,2171041803,Georgescu Calin,1.8,Vítěz,25-WINNER_NWAY-a
2024-12-04T04:05:37,2171041804,Lasconi Elena,1.84,Vítěz,25-WINNER_NWAY-a
2024-12-03T20:05:20,2171041803,Georgescu Calin,1.9,Vítěz,25-WINNER_NWAY-a
2024-12-03T20:05:20,2171041804,Lasconi Elena,1.75,Vítěz,25-WINNER_NWAY-a
