date,id,name,odd,event_name,selection_id
2026-09-25T18:09:04,2725619645,Ano,1.0,Vítěz ANO 2011,25-POSITION_PLAYER-a
2026-09-25T18:09:04,2725619646,Ne,45.0,Vítěz ANO 2011,25-POSITION_PLAYER-a
