date,id,name,odd,event_name,selection_id
2024-09-10T12:06:39,2105456732,Ne,2.26,Vítěz Hanza Hynek,25-POSITION_PLAYER-a
2024-09-10T12:06:39,2105456733,Ano,1.55,Vítěz Hanza Hynek,25-POSITION_PLAYER-a
2024-09-10T04:05:08,2105456732,Ne,2.26,Vítěz Hanza Hynek,25-POSITION_PLAYER-a
2024-09-10T04:05:08,2105456733,Ano,1.55,Vítěz Hanza Hynek,25-POSITION_PLAYER-a
2024-09-09T20:04:30,2105456732,Ne,2.26,Vítěz Hanza Hynek,25-POSITION_PLAYER-a
2024-09-09T20:04:30,2105456733,Ano,1.55,Vítěz Hanza Hynek,25-POSITION_PLAYER-a
