date,id,name,odd,event_name,selection_id
2024-09-10T12:06:39,2105457427,Ano,1.2,Vítěz Nwelati Raduan,25-POSITION_PLAYER-a
2024-09-10T12:06:39,2105457428,Ne,3.94,Vítěz Nwelati Raduan,25-POSITION_PLAYER-a
2024-09-10T04:05:08,2105457427,Ano,1.2,Vítěz Nwelati Raduan,25-POSITION_PLAYER-a
2024-09-10T04:05:08,2105457428,Ne,3.94,Vítěz Nwelati Raduan,25-POSITION_PLAYER-a
2024-09-09T20:04:30,2105457427,Ano,1.2,Vítěz Nwelati Raduan,25-POSITION_PLAYER-a
2024-09-09T20:04:30,2105457428,Ne,3.94,Vítěz Nwelati Raduan,25-POSITION_PLAYER-a
