date,id,name,odd,event_name,selection_id
2024-09-19T04:05:07,2105458715,Ano,2.0,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-19T04:05:07,2105458716,Ne,1.7,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-18T20:04:23,2105458715,Ano,2.0,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-18T20:04:23,2105458716,Ne,1.7,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-18T12:06:26,2105458715,Ano,2.0,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-18T12:06:26,2105458716,Ne,1.7,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-18T04:06:02,2105458715,Ano,2.0,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-18T04:06:02,2105458716,Ne,1.7,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-17T20:04:35,2105458715,Ano,2.0,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-17T20:04:35,2105458716,Ne,1.7,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-17T12:06:33,2105458715,Ano,2.0,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-17T12:06:33,2105458716,Ne,1.7,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-17T04:05:23,2105458715,Ano,2.0,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-17T04:05:23,2105458716,Ne,1.7,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-16T20:04:20,2105458715,Ano,2.0,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-16T20:04:20,2105458716,Ne,1.7,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-16T12:06:49,2105458715,Ano,2.0,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-16T12:06:49,2105458716,Ne,1.7,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-16T04:05:07,2105458715,Ano,1.84,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-16T04:05:07,2105458716,Ne,1.84,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-15T20:04:21,2105458715,Ano,1.84,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-15T20:04:21,2105458716,Ne,1.84,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-15T12:05:52,2105458715,Ano,1.84,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-15T12:05:52,2105458716,Ne,1.84,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-15T04:04:52,2105458715,Ano,1.84,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-15T04:04:52,2105458716,Ne,1.84,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-14T20:04:15,2105458715,Ano,1.84,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-14T20:04:15,2105458716,Ne,1.84,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-14T12:05:55,2105458715,Ano,1.84,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-14T12:05:55,2105458716,Ne,1.84,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-14T04:04:37,2105458715,Ano,1.84,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-14T04:04:37,2105458716,Ne,1.84,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-13T20:04:25,2105458715,Ano,1.84,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-13T20:04:25,2105458716,Ne,1.84,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-13T12:06:15,2105458715,Ano,1.84,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
2024-09-13T12:06:15,2105458716,Ne,1.84,Vítěz Kortyš Michal,25-POSITION_PLAYER-a
