date,id,name,odd,event_name,selection_id
2026-06-04T15:00:37,2597034873,Ano,1.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-04T15:00:37,2597034874,Ne,3.84,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-04T07:34:05,2597034873,Ano,1.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-04T07:34:05,2597034874,Ne,3.84,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-03T22:41:42,2597034873,Ano,1.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-03T22:41:42,2597034874,Ne,3.84,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-03T15:32:12,2597034873,Ano,1.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-03T15:32:12,2597034874,Ne,3.84,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-03T07:37:20,2597034873,Ano,1.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-03T07:37:20,2597034874,Ne,3.84,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-02T22:39:23,2597034873,Ano,1.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-02T22:39:23,2597034874,Ne,3.84,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-02T15:20:54,2597034873,Ano,1.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-02T15:20:54,2597034874,Ne,3.84,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-02T07:34:12,2597034873,Ano,1.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-02T07:34:12,2597034874,Ne,3.84,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-01T22:42:55,2597034873,Ano,1.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-01T22:42:55,2597034874,Ne,3.84,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-01T16:01:17,2597034873,Ano,1.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-01T16:01:17,2597034874,Ne,3.84,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-01T07:40:55,2597034873,Ano,1.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-06-01T07:40:55,2597034874,Ne,3.84,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-31T22:19:44,2597034873,Ano,1.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-31T22:19:44,2597034874,Ne,3.84,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-31T14:31:13,2597034873,Ano,1.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-31T14:31:13,2597034874,Ne,3.84,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-31T07:15:42,2597034873,Ano,1.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-31T07:15:42,2597034874,Ne,3.84,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-30T22:19:50,2597034873,Ano,1.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-30T22:19:50,2597034874,Ne,3.84,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-30T14:30:39,2597034873,Ano,1.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-30T14:30:39,2597034874,Ne,3.84,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-30T06:57:39,2597034873,Ano,1.22,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-30T06:57:39,2597034874,Ne,3.74,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-29T22:30:42,2597034873,Ano,1.22,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-29T22:30:42,2597034874,Ne,3.74,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-29T15:01:30,2597034873,Ano,1.22,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-29T15:01:30,2597034874,Ne,3.74,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-29T07:15:56,2597034873,Ano,1.28,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-29T07:15:56,2597034874,Ne,3.27,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-28T22:31:41,2597034873,Ano,1.28,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-28T22:31:41,2597034874,Ne,3.27,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-28T15:04:47,2597034873,Ano,1.28,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-28T15:04:47,2597034874,Ne,3.27,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-28T07:16:10,2597034873,Ano,1.3,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-28T07:16:10,2597034874,Ne,3.15,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-27T22:31:22,2597034873,Ano,1.3,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-27T22:31:22,2597034874,Ne,3.15,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-27T15:02:46,2597034873,Ano,1.3,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-27T15:02:46,2597034874,Ne,3.15,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-27T07:22:14,2597034873,Ano,1.25,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-27T07:22:14,2597034874,Ne,3.48,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-26T22:28:24,2597034873,Ano,1.25,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-26T22:28:24,2597034874,Ne,3.48,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-26T15:01:47,2597034873,Ano,1.25,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-26T15:01:47,2597034874,Ne,3.48,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-26T07:08:16,2597034873,Ano,1.25,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-26T07:08:16,2597034874,Ne,3.48,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-25T22:21:38,2597034873,Ano,1.25,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-25T22:21:38,2597034874,Ne,3.48,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-25T15:01:04,2597034873,Ano,1.25,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-25T15:01:04,2597034874,Ne,3.48,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-25T07:29:25,2597034873,Ano,1.25,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-25T07:29:25,2597034874,Ne,3.48,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-24T22:17:58,2597034873,Ano,1.27,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-24T22:17:58,2597034874,Ne,3.34,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-24T14:29:24,2597034873,Ano,1.27,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-24T14:29:24,2597034874,Ne,3.34,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-24T07:03:04,2597034873,Ano,1.29,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-24T07:03:04,2597034874,Ne,3.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-23T22:16:15,2597034873,Ano,1.29,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-23T22:16:15,2597034874,Ne,3.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-23T14:30:31,2597034873,Ano,1.29,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-23T14:30:31,2597034874,Ne,3.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-23T06:51:58,2597034873,Ano,1.29,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-23T06:51:58,2597034874,Ne,3.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-22T22:20:35,2597034873,Ano,1.29,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-22T22:20:35,2597034874,Ne,3.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-22T15:00:09,2597034873,Ano,1.29,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
2026-05-22T15:00:09,2597034874,Ne,3.21,Vítěz Fujimori Keiko,25-POSITION_PLAYER-a
