date,id,name,odd,event_name,selection_id
2024-12-18T12:07:34,2181643050,Ne,33.0,Vítěz Hokejová reprezentace ČR muži,25-POSITION_PLAYER-a
2024-12-18T12:07:34,2181643051,Ano,1.0,Vítěz Hokejová reprezentace ČR muži,25-POSITION_PLAYER-a
2024-12-18T04:05:17,2181643050,Ne,33.0,Vítěz Hokejová reprezentace ČR muži,25-POSITION_PLAYER-a
2024-12-18T04:05:17,2181643051,Ano,1.0,Vítěz Hokejová reprezentace ČR muži,25-POSITION_PLAYER-a
2024-12-17T20:04:51,2181643050,Ne,33.0,Vítěz Hokejová reprezentace ČR muži,25-POSITION_PLAYER-a
2024-12-17T20:04:51,2181643051,Ano,1.0,Vítěz Hokejová reprezentace ČR muži,25-POSITION_PLAYER-a
2024-12-17T12:07:23,2181643050,Ne,33.0,Vítěz Hokejová reprezentace ČR muži,25-POSITION_PLAYER-a
2024-12-17T12:07:23,2181643051,Ano,1.0,Vítěz Hokejová reprezentace ČR muži,25-POSITION_PLAYER-a
