date,title,odds,date_bet,identifier
2016-11-25T04:50:34.013875,bude Norbert Hofer,1.31,03.12.2016 23:55,1
2016-11-25T04:50:34.013875,bude Alexander van der Bellen,3.00,03.12.2016 23:55,3
2016-11-25T04:52:25.712768,bude Norbert Hofer,1.31,03.12.2016 23:55,1
2016-11-25T04:52:25.712768,bude Alexander van der Bellen,3.00,03.12.2016 23:55,3
2016-11-25T05:07:02.186256,bude Norbert Hofer,1.31,03.12.2016 23:55,1
2016-11-25T05:07:02.186256,bude Alexander van der Bellen,3.00,03.12.2016 23:55,3
2016-11-25T11:02:01.886935,bude Norbert Hofer,1.31,03.12.2016 23:55,1
2016-11-25T11:02:01.886935,bude Alexander van der Bellen,3.00,03.12.2016 23:55,3
2016-11-25T23:02:02.132620,bude Norbert Hofer,1.38,03.12.2016 23:55,1
2016-11-25T23:02:02.132620,bude Alexander van der Bellen,2.70,03.12.2016 23:55,3
2016-11-26T11:02:02.021846,bude Norbert Hofer,1.38,03.12.2016 23:55,1
2016-11-26T11:02:02.021846,bude Alexander van der Bellen,2.70,03.12.2016 23:55,3
2016-11-26T23:02:01.840982,bude Norbert Hofer,1.38,03.12.2016 23:55,1
2016-11-26T23:02:01.840982,bude Alexander van der Bellen,2.70,03.12.2016 23:55,3
2016-11-27T11:02:02.473097,bude Norbert Hofer,1.38,03.12.2016 23:55,1
2016-11-27T11:02:02.473097,bude Alexander van der Bellen,2.70,03.12.2016 23:55,3
2016-11-27T23:02:02.467082,bude Norbert Hofer,1.38,03.12.2016 23:55,1
2016-11-27T23:02:02.467082,bude Alexander van der Bellen,2.70,03.12.2016 23:55,3
2016-11-28T11:02:01.871676,bude Norbert Hofer,1.31,03.12.2016 23:55,1
2016-11-28T11:02:01.871676,bude Alexander van der Bellen,3.00,03.12.2016 23:55,3
2016-11-28T23:02:02.448942,bude Norbert Hofer,1.32,03.12.2016 23:55,1
2016-11-28T23:02:02.448942,bude Alexander van der Bellen,2.93,03.12.2016 23:55,3
2016-11-29T11:02:02.030470,bude Norbert Hofer,1.30,03.12.2016 23:55,1
2016-11-29T11:02:02.030470,bude Alexander van der Bellen,3.03,03.12.2016 23:55,3
2016-11-29T23:02:02.268864,bude Norbert Hofer,1.30,03.12.2016 23:55,1
2016-11-29T23:02:02.268864,bude Alexander van der Bellen,3.03,03.12.2016 23:55,3
2016-11-30T11:02:02.117253,bude Norbert Hofer,1.28,04.12.2016 07:00,1
2016-11-30T11:02:02.117253,bude Alexander van der Bellen,3.15,04.12.2016 07:00,3
2016-11-30T23:02:02.221486,bude Norbert Hofer,1.30,04.12.2016 07:00,1
2016-11-30T23:02:02.221486,bude Alexander van der Bellen,3.05,04.12.2016 07:00,3
2016-12-01T11:02:01.869740,bude Norbert Hofer,1.30,04.12.2016 07:00,1
2016-12-01T11:02:01.869740,bude Alexander van der Bellen,3.05,04.12.2016 07:00,3
