date,title,odds,date_bet,identifier
2017-10-24T18:02:02.842886,Miloslav Vlk (in memoriam),8.00,27.10.2017 20:30,1
2017-10-24T18:02:02.842886,Jarmila Šuláková (in memoriam),1.30,27.10.2017 20:30,3
2017-10-24T18:02:02.842886,Jan Tříska (in memoriam),7.00,27.10.2017 20:30,4
2017-10-24T18:02:02.842886,Květa Fialová (in memoriam),8.00,27.10.2017 20:30,5
2017-10-24T18:02:02.842886,Luba Skořepová (in memoriam),1.80,27.10.2017 20:30,6
2017-10-24T18:02:02.842886,Jan Pirk,4.00,27.10.2017 20:30,7
2017-10-24T18:02:02.842886,Jiří Holeček,1.60,27.10.2017 20:30,8
2017-10-24T18:02:02.842886,Jožka Černý,1.35,27.10.2017 20:30,9
2017-10-24T18:02:02.842886,Marek Eben,1.50,27.10.2017 20:30,11
2017-10-24T18:02:02.842886,Eva Urbanová,1.40,27.10.2017 20:30,12
2017-10-24T18:02:02.842886,Jiří Daler,1.55,27.10.2017 20:30,13
2017-10-24T18:02:02.842886,Petr Pithart,1.65,27.10.2017 20:30,14
2017-10-24T18:02:02.842886,Jiří Suchý,2.00,27.10.2017 20:30,15
2017-10-24T18:02:02.842886,Václav Klaus,1.55,27.10.2017 20:30,16
2017-10-24T18:02:02.842886,Gabriela Koukalová,5.00,27.10.2017 20:30,17
2017-10-24T18:02:02.842886,Andrej Babiš,4.00,27.10.2017 20:30,18
2017-10-24T18:02:02.842886,Bohuslav Sobotka,80.00,27.10.2017 20:30,19
2017-10-24T18:02:02.842886,Zdeněk Pohlreich,25.00,27.10.2017 20:30,21
2017-10-24T18:02:02.842886,Janek Ledecký,40.00,27.10.2017 20:30,22
2017-10-24T18:02:02.842886,Tomáš Verner,40.00,27.10.2017 20:30,23
2017-10-24T18:02:02.842886,Michael Kocáb,60.00,27.10.2017 20:30,24
2017-10-24T18:02:02.842886,Antonín Blaník,200.00,27.10.2017 20:30,25
2017-10-25T06:02:02.982509,Miloslav Vlk (in memoriam),8.00,27.10.2017 20:30,1
2017-10-25T06:02:02.982509,Jarmila Šuláková (in memoriam),1.30,27.10.2017 20:30,3
2017-10-25T06:02:02.982509,Jan Tříska (in memoriam),7.00,27.10.2017 20:30,4
2017-10-25T06:02:02.982509,Květa Fialová (in memoriam),8.00,27.10.2017 20:30,5
2017-10-25T06:02:02.982509,Luba Skořepová (in memoriam),1.80,27.10.2017 20:30,6
2017-10-25T06:02:02.982509,Jan Pirk,4.00,27.10.2017 20:30,7
2017-10-25T06:02:02.982509,Jiří Holeček,1.60,27.10.2017 20:30,8
