date,title,odds,date_bet,identifier
2017-04-24T22:02:02.282465,vyhraje AlphaGo,1.80,22.05.2017 23:59,1
2017-04-24T22:02:02.282465,"vyhraje ""Team GO""",1.90,22.05.2017 23:59,3
2017-04-25T10:02:01.850361,vyhraje AlphaGo,1.70,22.05.2017 23:59,1
2017-04-25T10:02:01.850361,"vyhraje ""Team GO""",2.00,22.05.2017 23:59,3
2017-04-25T22:02:02.483265,vyhraje AlphaGo,1.65,22.05.2017 23:59,1
2017-04-25T22:02:02.483265,"vyhraje ""Team GO""",2.05,22.05.2017 23:59,3
2017-04-26T10:02:02.177089,vyhraje AlphaGo,1.65,22.05.2017 23:59,1
2017-04-26T10:02:02.177089,"vyhraje ""Team GO""",2.05,22.05.2017 23:59,3
2017-04-26T22:02:02.101408,vyhraje AlphaGo,1.65,22.05.2017 23:59,1
2017-04-26T22:02:02.101408,"vyhraje ""Team GO""",2.05,22.05.2017 23:59,3
2017-04-27T10:02:01.882302,vyhraje AlphaGo,1.65,22.05.2017 23:59,1
2017-04-27T10:02:01.882302,"vyhraje ""Team GO""",2.05,22.05.2017 23:59,3
2017-04-27T22:02:02.028944,vyhraje AlphaGo,1.65,22.05.2017 23:59,1
2017-04-27T22:02:02.028944,"vyhraje ""Team GO""",2.05,22.05.2017 23:59,3
2017-04-28T10:02:02.640922,vyhraje AlphaGo,1.65,22.05.2017 23:59,1
2017-04-28T10:02:02.640922,"vyhraje ""Team GO""",2.05,22.05.2017 23:59,3
2017-04-28T22:02:02.094560,vyhraje AlphaGo,1.65,22.05.2017 23:59,1
2017-04-28T22:02:02.094560,"vyhraje ""Team GO""",2.05,22.05.2017 23:59,3
2017-04-29T10:02:02.510212,vyhraje AlphaGo,1.65,22.05.2017 23:59,1
2017-04-29T10:02:02.510212,"vyhraje ""Team GO""",2.05,22.05.2017 23:59,3
2017-04-29T22:02:02.589856,vyhraje AlphaGo,1.65,22.05.2017 23:59,1
2017-04-29T22:02:02.589856,"vyhraje ""Team GO""",2.05,22.05.2017 23:59,3
2017-04-30T10:02:01.812126,vyhraje AlphaGo,1.65,22.05.2017 23:59,1
2017-04-30T10:02:01.812126,"vyhraje ""Team GO""",2.05,22.05.2017 23:59,3
2017-04-30T22:02:02.317967,vyhraje AlphaGo,1.65,22.05.2017 23:59,1
2017-04-30T22:02:02.317967,"vyhraje ""Team GO""",2.05,22.05.2017 23:59,3
2017-05-01T10:02:02.395871,vyhraje AlphaGo,1.65,22.05.2017 23:59,1
2017-05-01T10:02:02.395871,"vyhraje ""Team GO""",2.05,22.05.2017 23:59,3
2017-05-01T22:02:01.933628,vyhraje AlphaGo,1.65,22.05.2017 23:59,1
2017-05-01T22:02:01.933628,"vyhraje ""Team GO""",2.05,22.05.2017 23:59,3
2017-05-02T10:02:02.694668,vyhraje AlphaGo,1.65,22.05.2017 23:59,1
2017-05-02T10:02:02.694668,"vyhraje ""Team GO""",2.05,22.05.2017 23:59,3
2017-05-02T22:02:02.417539,vyhraje AlphaGo,1.65,22.05.2017 23:59,1
2017-05-02T22:02:02.417539,"vyhraje ""Team GO""",2.05,22.05.2017 23:59,3
2017-05-03T10:02:01.890318,vyhraje AlphaGo,1.65,22.05.2017 23:59,1
2017-05-03T10:02:01.890318,"vyhraje ""Team GO""",2.05,22.05.2017 23:59,3
2017-05-03T22:02:01.686093,vyhraje AlphaGo,1.65,22.05.2017 23:59,1
2017-05-03T22:02:01.686093,"vyhraje ""Team GO""",2.05,22.05.2017 23:59,3
2017-05-04T10:02:02.512985,vyhraje AlphaGo,1.65,22.05.2017 23:59,1
2017-05-04T10:02:02.512985,"vyhraje ""Team GO""",2.05,22.05.2017 23:59,3
2017-05-04T22:02:02.639155,vyhraje AlphaGo,1.60,22.05.2017 23:59,1
2017-05-04T22:02:02.639155,"vyhraje ""Team GO""",2.15,22.05.2017 23:59,3
2017-05-05T10:02:02.417206,vyhraje AlphaGo,1.60,22.05.2017 23:59,1
2017-05-05T10:02:02.417206,"vyhraje ""Team GO""",2.15,22.05.2017 23:59,3
2017-05-05T22:02:02.546818,vyhraje AlphaGo,1.60,22.05.2017 23:59,1
2017-05-05T22:02:02.546818,"vyhraje ""Team GO""",2.15,22.05.2017 23:59,3
2017-05-06T10:02:02.245133,vyhraje AlphaGo,1.60,22.05.2017 23:59,1
2017-05-06T10:02:02.245133,"vyhraje ""Team GO""",2.15,22.05.2017 23:59,3
2017-05-06T22:02:01.710517,vyhraje AlphaGo,1.60,22.05.2017 23:59,1
2017-05-06T22:02:01.710517,"vyhraje ""Team GO""",2.15,22.05.2017 23:59,3
2017-05-07T10:02:02.169583,vyhraje AlphaGo,1.60,22.05.2017 23:59,1
